,percip_mm,humidity,temp,leafwet450_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms,yield
30-10-2014 20:00,0,0.318026512,293.4708335,0,438,5.046102256,86.79166667,4.279128253,0
30-10-2014 22:00,0,0.323987437,292.8833335,0,438,6.806370477,82.75,5.590947171,0
31-10-2014 00:00,0,0.328192205,292.3958336,0,438,6.328583399,84.04166667,5.33528916,0
31-10-2014 02:00,0,0.347067431,291.8791666,0,438.3333333,5.683151722,88.95833333,4.853310943,0
31-10-2014 04:00,0,0.352110043,291.5666663,0,439,4.966471096,92,4.283319374,0
31-10-2014 06:00,0,0.350437922,291.5624997,0,439,4.295892715,94.08333333,3.839061191,0
31-10-2014 08:00,0,0.329803416,292.5875001,0,437.6666667,4.694048643,92.5,4.140821477,0
31-10-2014 10:00,0,0.28154112,295.0541667,0,437,5.155071278,89.70833333,4.274937193,0.06270903
31-10-2014 12:00,0,0.242849765,296.8333332,0,437,5.637049437,86.16666667,4.786253164,0
31-10-2014 14:00,0,0.235104358,297.4583332,0,435.625,4.321039389,91.16666667,3.549874316,0
31-10-2014 16:00,0,0.246546273,296.5583334,0,435.2916667,4.006705811,96.45833333,3.222967327,0.02787068
31-10-2014 18:00,0,0.262312183,295.2458331,0,437,3.038558275,86.79166667,2.443419958,0.11148272
31-10-2014 20:00,0,0.263984479,294.6958333,0,437,4.853310953,77.375,3.855825653,0
31-10-2014 22:00,0,0.255775635,294.6083332,0,437,5.6705784,83.25,4.547359586,0
2014-01-11 00:00:00,0,0.253501636,294.3541669,0,437,6.684828182,81,5.440067073,0
2014-01-11 02:00:00,0,0.262764083,293.7499999,0,437,6.672254761,77.91666667,5.57837383,0
2014-01-11 04:00:00,0,0.267496788,293.2791669,0,437,7.011735121,77.375,5.804694057,0
2014-01-11 06:00:00,0,0.268089138,292.9083331,0,437,5.968147556,84.625,4.907795389,0
2014-01-11 08:00:00,0,0.261683732,292.9374997,0,437,5.628667255,100.5,5.108969033,0
2014-01-11 10:00:00,0,0.23269984,295.0458333,0,436.2083333,4.710813046,105,4.094719251,0
2014-01-11 12:00:00,0,0.218262286,296.3041666,0,436.3333333,4.756915371,108.8333333,4.052808056,0
2014-01-11 14:00:00,0,0.21224844,296.4125001,0.75,297.625,4.949706574,111.5,4.2455993,0.02090301
2014-01-11 16:00:00,0.008333333,0.243824748,294.975,5,1023,3.704945534,104.5416667,3.042749375,0.02787068
2014-01-11 18:00:00,0,0.236171002,294.5125,5,1023,4.0025147,93.95833333,3.428331922,0
2014-01-11 20:00:00,0,0.250229155,293.7708336,5.041666667,1023,4.844928781,83,3.880972356,0
2014-01-11 22:00:00,0,0.253262781,293.6416666,5,1023,4.241408229,94.5,3.654652109,0
2014-02-11 00:00:00,0,0.256686767,293.3583333,5,1023,3.876781235,103.3333333,3.327745169,0
2014-02-11 02:00:00,0,0.25634765,293.3458338,5,1023,3.956412405,103.3333333,3.545683136,0
2014-02-11 04:00:00,0,0.260633618,293.1666667,5,1023,4.098910322,104.4583333,3.58340319,0
2014-02-11 06:00:00,0,0.271719361,292.7499999,5,1023,4.463537296,104.9583333,3.855825643,0
2014-02-11 08:00:00,0,0.282691037,292.3892862,4.892857143,1002.071429,4.588672048,109.1428571,4.042629605,0.094910964
2014-02-11 10:00:00,0,0.282665745,292.390741,4.8889,1002.071429,4.621961474,108.95,4.0586756,0
2014-01-12 00:00:00,0.116666667,0.942712792,281.5333333,5,542.0416667,5.461741667,280.2916667,4.770116667,8.117335563
2014-01-12 02:00:00,0.216666667,0.943668179,281.9791667,5,583.875,6.11145,291.2916667,5.03,16.1022854
2014-01-12 04:00:00,0.008333333,0.943559844,282.0333333,5,513.375,6.421633333,292.2916667,5.675516667,10.91137124
2014-01-12 06:00:00,0.025,0.942860389,281.7,5,517.5833333,6.031808333,292.875,5.101258333,9.434225195
2014-01-12 08:00:00,0.066666667,0.943512014,282.175,4.5,504,5.315033333,273.875,4.615025,5.016722408
2014-01-12 10:00:00,0.008333333,0.943274735,282.7458333,5,486.25,4.883291667,279.375,4.2755,3.226031215
2014-01-12 12:00:00,0.2,0.941929768,282.8541667,5.041666667,558.25,5.109641667,282.1666667,4.342566667,9.740802676
2014-01-12 14:00:00,0.133333333,0.942413747,283.0166667,5,569.8333333,5.570725,284.4166667,4.791075,11.81020067
2014-01-12 16:00:00,0.05,0.94132877,283.1583333,5,549.3333333,3.986275,301.5416667,3.106025,9.385451505
2014-01-12 18:00:00,0,0.942348687,282.8708333,5,547.4583333,3.743158333,303.2083333,3.101833333,7.476309922
2014-01-12 20:00:00,0.008333333,0.942085293,282.875,5,546.8333333,3.152133333,252.375,2.368291667,5.97826087
2014-01-12 22:00:00,0,0.942886679,282.6083333,5,541,2.858716667,241.0833333,2.13775,5.441750279
2014-02-12 00:00:00,0.008333333,0.940593058,282.7666667,5,550.7083333,3.34495,154.6666667,2.611408333,8.089464883
2014-02-12 02:00:00,0,0.941684567,282.6333333,5,545.5833333,3.2695,179.7916667,2.561108333,7.922240803
2014-02-12 04:00:00,0.008333333,0.941328193,282.7708333,5,556.5833333,3.89825,262.4166667,2.950933333,9.462095875
2014-02-12 06:00:00,0.033333333,0.941217723,282.5166667,5,552.6666667,3.969508333,205.3333333,3.072491667,9.016164994
2014-02-12 08:00:00,0.008333333,0.942649765,281.8916667,5,524.8333333,5.5833,93.95833333,4.204241667,6.967670011
2014-02-12 10:00:00,0,0.941632652,283.0333333,5,526.7083333,5.70905,146.5,4.518616667,11.61510591
2014-02-12 12:00:00,0,0.941496886,282.9,5,493.2916667,5.45755,156.75,4.267116667,7.622630992
2014-02-12 14:00:00,0.008333333,0.940304053,282.3625,4.5,466.5833333,5.797075,77.625,4.531191667,3.936733556
2014-02-12 16:00:00,0,0.940593644,282.0166667,2.791666667,471.0833333,4.866525,110.4166667,3.89825,4.501114827
2014-02-12 18:00:00,0.008333333,0.941103683,282.1291667,5,544.5416667,5.914441667,108.125,4.816225,12.95986622
2014-02-12 20:00:00,0,0.942028133,281.925,5,561.5833333,7.16775,56.41666667,6.220433333,19.8648272
2014-02-12 22:00:00,0.008333333,0.943232644,281.9,5,561.5,6.446783333,44.29166667,5.444975,19.46070234
2014-03-12 00:00:00,0.016666667,0.941948287,281.775,5.041666667,555.25,4.95455,94.25,3.89825,13.09921962
2014-03-12 02:00:00,0.008333333,0.942829689,281.5791667,5,563.8333333,4.45155,168.875,3.54615,9.636287625
2014-03-12 04:00:00,0.008333333,0.942083655,281.5375,5,553.5,5.151558333,99.83333333,4.137175,12.33974359
2014-03-12 06:00:00,0,0.941094896,281.4333333,5,554.3333333,6.539,80.125,5.415633333,13.16192865
2014-03-12 08:00:00,0.025,0.941947854,281.8041667,5,553.3333333,7.352183333,39.375,6.341991667,19.0287068
2014-03-12 10:00:00,0,0.941932194,281.8916667,5,512.4166667,7.088108333,65.75,6.107258333,9.057971015
2014-03-12 12:00:00,0,0.942577756,281.9625,5,469.9166667,5.675516667,81.04166667,4.740775,0.438963211
2014-03-12 14:00:00,0,0.940876214,281.8958333,4.625,453.5833333,5.40725,135.8333333,4.355141667,0.06270903
2014-03-12 16:00:00,0,0.943414902,281.3,4.708333333,461.6666667,5.260541667,80.29166667,4.241966667,1.630434783
2014-03-12 18:00:00,0,0.940679535,281.0541667,5,524.5,6.233008333,80.29166667,4.95455,6.946767001
2014-03-12 20:00:00,0,0.944445241,280.8291667,5,532.375,6.157558333,127.9583333,4.9294,8.918617614
2014-03-12 22:00:00,0.008333333,0.941306179,280.9583333,5,555,7.012658333,28.79166667,5.889291667,14.7993311
2014-04-12 00:00:00,0,0.942850249,280.6625,5,541.375,5.704858333,47.75,4.510233333,10.2006689
2014-04-12 02:00:00,0.008333333,0.943207599,280.725,5,557.0416667,6.174325,41.29166667,5.2815,19.57218506
2014-04-12 04:00:00,0,0.94522395,279.5875,5,503.625,4.874908333,104.7916667,3.986275,3.720735786
2014-04-12 06:00:00,0,0.946939705,279.2208333,5,507.5416667,5.013233333,42,4.25035,2.410813824
2014-04-12 08:00:00,0,0.945017797,280.0291667,5,509.5,5.549766667,58.5,4.673708333,7.608695652
2014-04-12 10:00:00,0,0.942658835,280.6833333,5.041666667,482.3333333,6.51385,64.08333333,5.478508333,3.351449275
2014-04-12 12:00:00,0,0.943412167,280.8583333,5,457.3333333,6.782116667,31.54166667,5.939591667,0.04180602
2014-04-12 14:00:00,0,0.925232567,281.0041667,5,451,7.021041667,23.66666667,6.174325,0
2014-04-12 16:00:00,0,0.926774228,280.6458333,3.208333333,446.2916667,6.400675,31.58333333,5.252158333,0.01393534
2014-04-12 18:00:00,0,0.944600579,279.85,3.458333333,456.1666667,6.807266667,22.66666667,6.228816667,0.431995541
2014-04-12 20:00:00,0,0.946792622,279.9208333,5,526.6666667,6.61445,37.45833333,5.847375,5.037625418
2014-04-12 22:00:00,0,0.948047595,280.1208333,5,527.625,6.31265,32.33333333,5.444975,10.77201784
2014-05-12 00:00:00,0,0.946461525,279.9583333,4.833333333,499.2916667,4.50185,134.6666667,3.424591667,4.891304348
2014-05-12 02:00:00,0.008333333,0.948454667,279.8041667,3.541666667,465.2916667,4.45155,320.75,3.806033333,5.016722408
2014-05-12 04:00:00,0,0.948490391,279.3375,5,508.0833333,3.969508333,118.25,3.416208333,2.389910814
2014-05-12 06:00:00,0,0.947116011,279.1666667,5,523.6666667,4.258733333,24.125,3.843758333,4.041248606
2014-05-12 08:00:00,0,0.943764614,280.3666667,3.541666667,462.0833333,3.026383333,12.04166667,2.6659,0
2014-05-12 10:00:00,0,0.937042754,281.7375,1.25,449.25,2.1629,51.54166667,1.752116667,0
2014-05-12 12:00:00,0,0.93218741,281.8125,5,450.4166667,1.953316667,335,1.454508333,0
2014-05-12 14:00:00,0,0.916318821,281.8166667,5,450.375,1.978466667,312.9583333,1.43355,0
2014-05-12 16:00:00,0,0.911181057,281.3375,3.375,449.9166667,0.586833333,217.625,0.335333333,0
2014-05-12 18:00:00,0.008333333,0.935295858,280.35,4.083333333,470.4583333,1.991041667,108.7083333,1.588641667,0.28567447
2014-05-12 20:00:00,0,0.946706448,280.1916667,5,503.2083333,2.259308333,23.54166667,1.856908333,1.079988852
2014-05-12 22:00:00,0,0.9485316,280.1375,5,522.25,1.341333333,42.5,0.947316667,1.170568562
2014-06-12 00:00:00,0,0.92722349,280.2333333,5.041666667,480.5,0.565875,31.5,0.360483333,0.00696767
2014-06-12 02:00:00,0,0.754239267,282.1416667,4.166666667,449.7916667,0.108983333,7,0.062875,0.00696767
2014-06-12 04:00:00,0,0.604145702,281.7833333,0,448.7083333,0.741925,38.5,0.490425,0
2014-06-12 06:00:00,0,0.751563584,282.3,0.166666667,449.0416667,1.379058333,42.25,1.2575,0
2014-06-12 08:00:00,0,0.716901386,284.2041667,0,447.3333333,1.923975,56.25,1.580258333,0
2014-06-12 10:00:00,0,0.742353727,284.5416667,0,447.5,2.456316667,71.04166667,1.982658333,0
2014-06-12 12:00:00,0,0.736542751,285.475,0,447.9583333,2.120983333,70.375,1.647325,0
2014-06-12 14:00:00,0,0.732383336,285.3708333,0,447.1666667,1.747925,73.29166667,1.2575,0
2014-06-12 16:00:00,0,0.892417827,283.2791667,0,442.5416667,1.311991667,67.625,0.934741667,0
2014-06-12 18:00:00,0,0.923193761,282.0125,4,473.0416667,1.2575,68.20833333,0.846716667,0.04877369
2014-06-12 20:00:00,0,0.926347578,281.8041667,5,557.9583333,0.620366667,47.33333333,0.280841667,0.07664437
2014-06-12 22:00:00,0.008333333,0.904232519,282.0916667,5,616.9583333,0.6036,59.16666667,0.343716667,0
2014-07-12 00:00:00,0,0.85754833,282.3958333,5,570.2916667,0.016766667,14.79166667,0,0
2014-07-12 02:00:00,0,0.821950569,282.5666667,5,484.125,0.0503,2.958333333,0.012575,0
2014-07-12 04:00:00,0,0.808987358,282.7208333,3.583333333,450.0416667,1.035341667,64.54166667,0.767075,0
2014-07-12 06:00:00,0,0.780219251,282.7041667,4.583333333,450.625,0.004191667,5.833333333,0.004191667,0
2014-07-12 08:00:00,0,0.693279165,284.9083333,0.333333333,447.3333333,1.026958333,55.79166667,0.767075,0
2014-07-12 10:00:00,0,0.636337786,286.7375,0,445.875,1.601216667,68.58333333,1.1066,0
2014-07-12 12:00:00,0,0.695154742,286.5666667,0,446.6666667,1.341333333,64.70833333,0.917975,0
2014-07-12 14:00:00,0,0.740359864,285.8166667,0,447.0416667,1.5593,66.04166667,1.261691667,0
2014-07-12 16:00:00,0,0.805708539,284.4291667,0,448.3333333,1.127558333,63.25,0.825758333,0
2014-07-12 18:00:00,0,0.754071027,283.8291667,0,449,0.259883333,27.5,0.17605,0
2014-07-12 20:00:00,0,0.743848329,283.575,0,448.75,1.965891667,65.79166667,1.73535,0
2014-07-12 22:00:00,0,0.726255163,283.5166667,0.041666667,449.0416667,0.561683333,32.58333333,0.473658333,0
2014-08-12 00:00:00,0,0.762268963,283.8,0,449,0.813183333,51.45833333,0.7042,0
2014-08-12 02:00:00,0,0.757723207,283.2791667,0.041666667,449.0416667,0.4024,45.95833333,0.163475,0
2014-08-12 04:00:00,0,0.736246791,282.975,0.041666667,449,0.842525,54,0.570066667,0
2014-08-12 06:00:00,0,0.719642926,283.3708333,0,448.8333333,2.3641,90.625,2.091641667,0
2014-08-12 08:00:00,0,0.668655531,284.5791667,0,446.7916667,2.43955,118.1666667,2.095833333,0
2014-08-12 10:00:00,0,0.621706648,285.5791667,0,446,3.001233333,96.375,2.611408333,0
2014-08-12 12:00:00,0,0.598184142,286.4625,0,445.875,2.6659,93.45833333,2.204816667,0
2014-08-12 14:00:00,0,0.547105468,286.8208333,0,445.0416667,1.580258333,87.29166667,1.177858333,0
2014-08-12 16:00:00,0,0.569077755,286.0875,0,445.5416667,1.0563,83.375,0.762883333,0
2014-08-12 18:00:00,0,0.73054375,284.4875,0,447.2916667,1.094025,76.125,0.758691667,0
2014-08-12 20:00:00,0,0.75627953,284.2958333,0,448.7083333,0.674858333,76.125,0.410783333,0
2014-08-12 22:00:00,0,0.742636567,283.8583333,0,448.875,0.008383333,3.625,0,0
13-12-2014 00:00,0,0.422899564,282.4541667,0,442.875,1.903016667,104.375,1.48385,0
13-12-2014 02:00,0,0.44201856,281.575,0,442.875,2.753925,92.95833333,2.397633333,0
13-12-2014 04:00,0,0.419804883,281.7083333,0,442.0833333,4.091066667,112.0416667,3.59645,0
13-12-2014 06:00,0,0.429899687,281.1125,0,442.0416667,3.935975,127.5833333,3.504233333,0
13-12-2014 08:00,0,0.437960976,281.825,0,441.1666667,3.030575,116.5833333,2.531766667,0
13-12-2014 10:00,0,0.427143426,283.0875,0,441.2083333,2.682666667,103.2083333,2.225775,0
13-12-2014 12:00,0,0.404169741,284.0125,0,441,2.401825,92.91666667,1.626366667,0
13-12-2014 14:00,0,0.402404433,283.7291667,0,441,2.200625,123.2083333,1.6599,0
13-12-2014 16:00,0,0.419792398,283.3416667,0,441.5416667,1.38325,227.875,0.876058333,0
13-12-2014 18:00,0.016666667,0.532913263,282,0.458333333,445.25,1.311991667,227.1666667,0.901208333,0
13-12-2014 20:00,0.008333333,0.680007432,280.6291667,0.833333333,451.125,2.879675,271.75,2.03715,0
13-12-2014 22:00,0.175,0.89829154,279.4875,5,639.25,3.977891667,269.7083333,3.2695,6.49386845
14-12-2014 00:00,0.166666667,0.921996751,279.6333333,5,609.4583333,5.692283333,300.7916667,4.75335,19.80908584
14-12-2014 02:00,0,0.926904293,277.9083333,2.208333333,446.75,5.595875,311.5,4.644366667,2.689520624
14-12-2014 04:00,0,0.922171344,277.5416667,2.25,459.75,5.897675,309.75,4.795266667,1.038182832
14-12-2014 06:00,0.008333333,0.929950264,277.2916667,5,559.8333333,6.400675,305.4583333,5.3821,0.926700111
14-12-2014 08:00,0.016666667,0.933140071,277.5875,2.541666667,456.3333333,5.780308333,310.3333333,4.669516667,0.466833891
14-12-2014 10:00,0.008333333,0.922167633,278.3583333,1.541666667,445.7083333,6.304266667,310.1666667,5.134791667,0.543478261
14-12-2014 12:00,0,0.885508803,278.8666667,0,424.0833333,4.971316667,218.9583333,3.961125,0.00696767
14-12-2014 14:00,0,0.892215571,278.5875,0,401.4166667,5.616833333,255.4583333,4.359333333,0
14-12-2014 16:00,0.05,0.886654426,278.4583333,0,364.5,5.4324,232.25,4.241966667,0
14-12-2014 18:00,0.066666667,0.910762691,278.35,1.458333333,432.7083333,5.059341667,137,4.015616667,2.027591973
14-12-2014 20:00,0.008333333,0.935239603,278.4291667,4.958333333,491.4583333,4.900058333,249.5416667,3.852141667,3.476867336
14-12-2014 22:00,0,0.940328623,278.6583333,5,518.125,4.656941667,175.1666667,3.600641667,5.783166109
15-12-2014 00:00,0.016666667,0.943865805,278.5125,5,526.5833333,4.648558333,110.5,3.705433333,5.622909699
15-12-2014 02:00,0,0.944213617,278.4291667,5,494.4166667,4.849758333,186.875,3.764116667,2.926421405
15-12-2014 04:00,0.008333333,0.945937063,278.775,5.041666667,528.5,4.782691667,130.625,3.89825,6.988573021
15-12-2014 06:00,0.008333333,0.947514831,279.1583333,5,539.2916667,5.60845,105.9583333,4.585683333,8.688684504
15-12-2014 08:00,0.008333333,0.939194887,279.6833333,5,560.75,5.927016667,66.33333333,4.782691667,14.37430323
15-12-2014 10:00,0,0.936365801,280.0166667,5,502.3333333,5.025808333,117.6666667,3.780883333,4.751950948
15-12-2014 12:00,0,0.934265694,280.225,4.416666667,455.875,4.132983333,166.9583333,3.223391667,0.0696767
15-12-2014 14:00,0,0.935821278,280.1875,1.541666667,435.9166667,4.313225,133.7083333,3.449741667,0.536510591
15-12-2014 16:00,0,0.93660874,279.9,4.291666667,491.7916667,6.048575,29.91666667,4.791075,4.117892977
15-12-2014 18:00,0,0.937389955,279.65,5,518.4166667,6.040191667,79.375,4.858141667,6.612318841
15-12-2014 20:00,0,0.938271266,279.4833333,5,520.7083333,6.652175,38.25,5.822225,8.005852843
15-12-2014 22:00,0.008333333,0.936701124,279.675,5,538.7083333,6.321033333,24.33333333,5.45755,11.90774805
16-12-2014 00:00,0,0.938079074,279.6333333,5,531.4583333,5.369525,52.70833333,4.191666667,8.200947603
16-12-2014 02:00,0,0.938162097,279.0125,5,501.9166667,4.791075,146.375,3.734775,1.226309922
16-12-2014 04:00,0,0.937332154,278.5125,5,499.3333333,4.849758333,179.625,3.956933333,0.07664437
16-12-2014 06:00,0,0.937935926,278.8291667,5,508.5416667,5.369525,51.625,4.187475,5.121237458
16-12-2014 08:00,0.008333333,0.938765971,278.6541667,5,484.2916667,4.606641667,100,3.89825,0.2787068
16-12-2014 10:00,0,0.923369138,279.9125,1.875,453,3.688666667,124.2083333,2.871291667,0
16-12-2014 12:00,0,0.816790852,281.2625,0,449,3.541958333,39,2.829375,0
16-12-2014 14:00,0,0.803614221,281.3208333,0,448.875,3.89825,166.5,3.240158333,0
16-12-2014 16:00,0,0.872206955,280.5458333,0.75,448.7083333,5.520425,36.91666667,4.870716667,0.794314381
16-12-2014 18:00,0,0.930080845,280.4,5,524.4583333,4.9797,65.29166667,4.237775,9.462095875
16-12-2014 20:00,0,0.914824112,280.2833333,3.208333333,465.125,3.227583333,155.4166667,2.573683333,0.14632107
16-12-2014 22:00,0,0.766609468,281.5791667,0.041666667,449.0416667,2.904825,131.9166667,2.443741667,0
17-12-2014 00:00,0,0.756877754,281.5708333,0,449,3.521,16.75,3.097641667,0
17-12-2014 02:00,0,0.739038675,282.1041667,0,449,2.959316667,37.125,2.7162,0
17-12-2014 04:00,0,0.586739999,283.2541667,0,447.4583333,2.305416667,23.875,2.041341667,0
17-12-2014 06:00,0,0.664837349,282.4833333,0,447.25,2.443741667,34.66666667,2.234158333,0
17-12-2014 08:00,0,0.489142722,284.9708333,0,444.1666667,2.083258333,38,1.8108,0
17-12-2014 10:00,0,0.521202551,286.2125,0,443.2916667,1.6096,52.45833333,1.253308333,0
17-12-2014 12:00,0,0.571278444,286.2625,0,444.6666667,1.555108333,61.5,1.022766667,0
17-12-2014 14:00,0,0.47580148,286.1166667,0,443.25,1.412591667,65.41666667,0.888633333,0
17-12-2014 16:00,0,0.48068799,285.1416667,0,443.7083333,1.123366667,67,0.733541667,0
17-12-2014 18:00,0,0.551852485,284.2875,0,445,1.437741667,68.625,1.110791667,0
17-12-2014 20:00,0,0.548624044,284.3916667,0,445,1.655708333,73.25,1.140133333,0
17-12-2014 22:00,0,0.535141996,284.3416667,0,445,2.473083333,109.875,2.03715,0
18-12-2014 00:00,0,0.570271552,284.0458333,0,445,3.0683,126.6666667,2.728775,0
18-12-2014 02:00,0,0.561337255,283.9333333,0,445,2.988658333,117.5416667,2.623983333,0
18-12-2014 04:00,0,0.549207008,283.7708333,0,445,3.462316667,99.54166667,3.059916667,0
18-12-2014 06:00,0,0.556791661,283.3958333,0,445,3.743158333,111.75,3.298841667,0
18-12-2014 08:00,0,0.506701219,284.7583333,0,443.3333333,2.8671,108.2916667,2.494041667,0
18-12-2014 10:00,0,0.449687195,286.525,0,442.875,2.28865,88.20833333,1.743733333,0
18-12-2014 12:00,0,0.403599436,287.5625,0,442.5833333,1.680858333,94.875,1.001808333,0
18-12-2014 14:00,0,0.380724958,287.7416667,0,441.4583333,0.808991667,139.2083333,0.419166667,0
18-12-2014 16:00,0,0.498569015,285.5708333,0,442.7916667,0.209583333,97.66666667,0.12575,0
18-12-2014 18:00,0,0.4821115,284.7125,0,443,1.366483333,267.9166667,1.140133333,0
18-12-2014 20:00,0,0.553471216,284.0875,0,443.5416667,1.814991667,354.0833333,1.542533333,0
18-12-2014 22:00,0,0.499375251,284.0833333,0,443.5416667,1.53415,355,1.190433333,0
19-12-2014 00:00,0,0.454398707,284.0166667,0,443,2.053916667,302.7916667,1.814991667,0
19-12-2014 02:00,0,0.429508717,284.2208333,0,443,3.227583333,35.54166667,2.976083333,0
19-12-2014 04:00,0,0.451359605,284.7541667,0,443,3.181475,60.91666667,2.913208333,0
19-12-2014 06:00,0,0.504071475,284.85,0,443,1.940741667,68,1.722775,0
19-12-2014 08:00,0,0.479984025,286.4041667,0,441.7083333,1.366483333,68,1.026958333,0
19-12-2014 10:00,0,0.435082006,288.5125,0,441.2083333,1.337141667,68,0.976658333,0
19-12-2014 12:00,0,0.462849431,288.1708333,0,442.25,1.873675,68.04166667,1.479658333,0
19-12-2014 14:00,0,0.483093965,287.425,0,442.0416667,0.8048,53.83333333,0.523958333,0
19-12-2014 16:00,0,0.519998757,285.75,0,442.875,2.196433333,67.45833333,1.882058333,0
19-12-2014 18:00,0,0.517940389,284.7958333,0,443,2.125175,64.08333333,1.8108,0
19-12-2014 20:00,0,0.503340119,285.2416667,0,443,2.020383333,64.83333333,1.68505,0
19-12-2014 22:00,0,0.494892267,285.7125,0,443,2.276075,77.70833333,2.012,0
20-12-2014 00:00,0,0.503148152,285.2375,0,443,2.569491667,93.20833333,2.343141667,0
20-12-2014 02:00,0,0.500540044,285.0083333,0,443,2.343141667,100.4166667,2.095833333,0
20-12-2014 04:00,0,0.511748938,284.5916667,0,443,2.477275,97.875,2.196433333,0
20-12-2014 06:00,0,0.507209706,284.4875,0,443,4.166516667,100.4583333,3.726391667,0
20-12-2014 08:00,0,0.476989894,285.6208333,0,442.25,4.007233333,94.08333333,3.600641667,0
20-12-2014 10:00,0,0.480476944,286.725,0,442,4.874908333,82.16666667,4.019808333,0
20-12-2014 12:00,0,0.451363842,287.6166667,0,442.5,3.428783333,82.58333333,2.770691667,0
20-12-2014 14:00,0,0.514206472,287.3458333,0,442.375,2.154516667,68.20833333,1.672475,0
20-12-2014 16:00,0,0.652851992,285.3125,0,443.75,2.079066667,61.54166667,1.789841667,0
20-12-2014 18:00,0,0.636768519,284.075,0,444.8333333,3.24435,64.41666667,3.059916667,0
20-12-2014 20:00,0,0.603463189,284.1041667,0,444.5,3.944358333,64.41666667,3.529383333,0
20-12-2014 22:00,0,0.532440075,284.3791667,0,444,3.500041667,60.79166667,3.14375,0
21-12-2014 00:00,0,0.538492816,284.6291667,0,443.875,3.0683,73.375,2.569491667,0
21-12-2014 02:00,0,0.599738394,283.8708333,0,444,3.135366667,88.91666667,2.657516667,0
21-12-2014 04:00,0,0.640627642,283.3958333,0,445,5.323416667,86.875,4.40125,0
21-12-2014 06:00,0,0.663815334,282.8333333,0,445,7.934825,81.91666667,6.81565,0
21-12-2014 08:00,0,0.630849555,283.55,0,443.5416667,7.901291667,74.54166667,6.66475,0
21-12-2014 10:00,0,0.575780538,285.125,0,443,5.042575,70.08333333,3.952741667,0
21-12-2014 12:00,0,0.52501608,286.6833333,0,443,2.225775,64.79166667,1.693433333,0
21-12-2014 14:00,0,0.498307328,286.75,0,443,3.227583333,72.83333333,2.406016667,0
21-12-2014 16:00,0,0.673832323,284.7708333,0,444.4166667,2.03715,70.5,1.462891667,0
21-12-2014 18:00,0,0.682836182,283.9,0,445,3.839566667,71.41666667,3.059916667,0
21-12-2014 20:00,0,0.586439359,284.2291667,0,445,4.434783333,76.66666667,3.684475,0
21-12-2014 22:00,0,0.601248345,283.6375,0,445,2.787458333,81.04166667,2.229966667,0
22-12-2014 00:00,0,0.622170221,282.8916667,0,445,3.49585,76.58333333,2.812608333,0
22-12-2014 02:00,0,0.632427788,282.55,0,445,5.805458333,81.54166667,4.711433333,0
22-12-2014 04:00,0,0.660019056,281.9583333,0,445,5.700666667,85.16666667,4.774308333,0
22-12-2014 06:00,0,0.674533194,281.5041667,0,445,6.316841667,75.5,5.243775,0
22-12-2014 08:00,0,0.647987861,282.5958333,0,444.3333333,8.031233333,78.41666667,6.912058333,0
22-12-2014 10:00,0,0.557396922,284.0541667,0,443.4166667,8.219858333,78.04166667,6.979125,0
22-12-2014 12:00,0,0.471052129,284.9458333,0,443.125,7.104875,82.66666667,5.725816667,0
22-12-2014 14:00,0,0.438937569,285.0208333,0,443,5.268925,84.45833333,4.292266667,0
22-12-2014 16:00,0,0.463904856,284.5833333,0,443,4.900058333,81.83333333,4.040766667,0
22-12-2014 18:00,0,0.430876748,284.1625,0,443,5.319225,78.33333333,4.384483333,0
22-12-2014 20:00,0,0.476743299,283.5916667,0,443,5.172516667,80.54166667,4.480891667,0
22-12-2014 22:00,0,0.551426922,282.9958333,0,443.25,6.61445,84.58333333,5.637791667,0
23-12-2014 00:00,0,0.607970734,282.3458333,0,444,6.857566667,95.91666667,6.207858333,0
23-12-2014 02:00,0,0.633532589,281.6958333,0,444.0416667,8.479741667,93.83333333,7.708475,0
23-12-2014 04:00,0,0.63575814,280.8291667,0,444.4166667,9.510891667,92.91666667,8.735433333,0.00696767
23-12-2014 06:00,0,0.610118092,280.5875,0,444.0833333,9.364183333,91.83333333,8.659983333,0
23-12-2014 08:00,0,0.588591709,280.7541667,0,443.7916667,8.215666667,93.08333333,7.574341667,0
23-12-2014 10:00,0,0.558964752,282.375,0,443,7.046191667,98.91666667,6.46355,0
23-12-2014 12:00,0,0.510877532,283.925,0,443,6.928825,93.33333333,6.216241667,0
23-12-2014 14:00,0.025,0.468503302,284.6041667,0,443,6.052766667,94,5.348566667,0
23-12-2014 16:00,0,0.469744629,284.2958333,0,443,5.453358333,88.875,4.807841667,0
23-12-2014 18:00,0,0.498324482,283.4208333,0,443,7.071341667,86.75,5.998275,0
23-12-2014 20:00,0,0.53280574,283.0333333,0,443,6.76535,88,5.780308333,0
23-12-2014 22:00,0,0.545350697,282.7541667,0,443.0833333,6.2372,89.08333333,5.595875,0
24-12-2014 00:00,0,0.565255193,282.475,0,443.8333333,6.849183333,93.91666667,6.170133333,0
24-12-2014 02:00,0,0.581797244,282.2791667,0,444,6.295883333,97.20833333,5.767733333,0
24-12-2014 04:00,0,0.612275501,281.8583333,0,444,6.149175,97.83333333,5.650366667,0
