Time,T,P0,P,U,DD,Ff,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2015-01-08 13:00:00,292.15,732.8,759,21,-1,,11,269.15,0,0,0,0,0,0
2015-01-08 14:00:00,292.15,743.8,770.4,21,-1,,11,269.15,0,0,0,0,0,0
2015-01-08 15:00:00,292.15,743.8,770.4,21,-1,,11,269.15,0,0,0,0,0,0
2015-01-08 16:00:00,292.15,744.4,771.1,22,-1,,11,270.15,0,0,0,0,0,0
2015-01-08 17:00:00,291.15,744.3,771.1,24,-1,,11,270.15,0,0,0,0,0,0
2015-01-08 18:00:00,290.15,745,771.9,27,-1,,11,271.15,0,0,0,0,0,0
2015-01-09 06:00:00,287.15,745.5,772.7,36,-1,,11,272.15,0,0,0,0,0,0
2015-01-09 07:00:00,288.15,746.3,773.4,39,-1,,11,274.15,0,0,0,0,0,0
2015-01-09 08:00:00,287.15,746.7,773.9,48,-1,,11,276.15,0,6000,2400,0,0,0
2015-01-09 09:00:00,285.15,747.3,774.7,77,-1,,11,281.15,600,0,2400,0,0,0
2015-01-09 10:00:00,287.15,748.2,775.5,59,-1,,11,279.15,600,0,2400,0,0,0
2015-01-09 11:00:00,288.15,748.3,775.5,48,-1,,11,277.15,600,0,2400,0,0,0
2015-01-09 12:00:00,289.15,747.6,774.7,45,-1,,11,277.15,600,0,2400,0,0,0
2015-01-09 13:00:00,288.15,746.8,773.9,48,-1,,11,277.15,600,0,2400,0,0,0
2015-01-09 14:00:00,287.15,746.7,773.9,67,-1,,11,281.15,600,0,2400,0,0,0
2015-01-09 15:00:00,288.15,746.3,773.4,59,-1,,11,280.15,0,0,0,0,0,0
2015-01-09 16:00:00,289.15,745.7,772.7,52,-1,,11,279.15,0,0,0,0,0,0
2015-01-09 17:00:00,290.15,745.8,772.7,49,-1,,11,279.15,0,0,0,0,0,0
2015-01-09 18:00:00,289.15,745.7,772.7,55,-1,,11,280.15,0,0,0,0,0,0
2015-01-10 06:00:00,290.15,745.8,772.7,19,-1,,6,266.15,0,0,0,0,0,0
2015-01-10 07:00:00,290.15,746.5,773.4,19,-1,,6,266.15,0,0,0,0,0,0
2015-01-10 08:00:00,290.15,746.5,773.4,17,-1,,6,265.15,0,0,0,0,0,0
2015-01-10 09:00:00,289.15,746.4,773.4,22,-1,,6,267.15,0,0,0,0,0,0
2015-01-10 10:00:00,292.15,746.7,773.4,15,-1,,6,265.15,0,0,0,0,0,0
2015-01-10 12:00:00,294.15,746.2,772.7,13,-1,,8,265.15,0,0,0,0,0,0
2015-01-10 13:00:00,295.15,745.5,771.9,13,-1,,8,265.15,0,0,0,0,0,0
2015-01-10 14:00:00,295.15,744.7,771.1,13,-1,,8,265.15,0,0,0,0,0,0
2015-01-10 15:00:00,295.15,744,770.4,12,-1,,8,264.15,0,0,0,0,0,0
2015-01-10 16:00:00,296.15,744.1,770.4,9,-1,,8,261.15,0,0,0,0,0,0
2015-01-10 17:00:00,294.15,743.9,770.4,12,-1,,8,263.15,0,0,0,0,0,0
2015-01-11 06:00:00,290.15,744.3,771.1,12,1,6,8,260.15,0,0,0,0,0,0
2015-01-11 07:00:00,291.15,745.1,771.9,9,-1,,8,258.15,0,0,0,0,0,0
2015-01-11 08:00:00,290.15,745,771.9,16,-1,,8,264.15,0,0,0,0,0,0
2015-01-11 09:00:00,292.15,744.4,771.1,9,-1,,11,259.15,0,0,0,0,0,0
2015-01-11 11:00:00,294.15,745.4,771.9,8,-1,,11,258.15,0,0,0,0,0,0
2015-01-11 12:00:00,294.15,743.9,770.4,8,-1,,11,258.15,0,0,0,0,0,0
2015-01-11 13:00:00,295.15,743.3,769.6,7,-1,,11,258.15,0,0,0,0,0,0
2015-01-11 14:00:00,295.15,742.6,768.9,9,-1,,11,261.15,0,0,0,0,0,0
2015-01-11 15:00:00,294.15,741.7,768.1,12,-1,,11,263.15,0,0,0,0,0,0
2015-01-11 16:00:00,294.15,742.5,768.9,9,-1,,11,260.15,0,0,0,0,0,0
2015-01-11 17:00:00,293.15,742.4,768.9,12,-1,,11,263.15,0,0,0,0,0,0
2015-01-11 18:00:00,293.15,742.4,768.9,13,-1,,11,264.15,0,0,0,0,0,0
2015-01-12 07:00:00,293.15,741.6,768.1,17,-1,,11,267.15,0,0,0,0,0,0
2015-01-12 08:00:00,293.15,741.6,768.1,11,-1,,11,262.15,0,0,0,0,0,0
2015-01-12 09:00:00,293.15,741.6,768.1,11,-1,,11,262.15,0,0,0,0,0,0
2015-01-12 10:00:00,294.15,743.2,769.6,12,-1,,11,263.15,0,0,0,0,0,0
2015-01-12 11:00:00,294.15,742.5,768.9,18,-1,,11,269.15,0,0,0,0,0,0
2015-01-12 12:00:00,295.15,741.8,768.1,15,-1,,11,267.15,0,0,0,0,0,0
2015-01-12 13:00:00,295.15,740.4,766.6,12,-1,,11,264.15,0,0,0,0,0,0
2015-01-12 14:00:00,296.15,739.7,765.8,10,-1,,11,263.15,0,0,0,0,0,0
2015-01-12 15:00:00,295.15,741,767.3,13,-1,,11,265.15,0,0,0,0,0,0
2015-01-12 16:00:00,295.15,740.4,766.6,15,-1,,11,267.15,0,0,0,0,0,0
2015-01-12 17:00:00,295.15,740.4,766.6,13,-1,,11,265.15,0,0,0,0,0,0
2015-01-12 18:00:00,295.15,740.4,766.6,12,-1,,11,264.15,0,0,0,0,0,0
2015-01-13 06:00:00,290.15,739.9,766.6,20,-1,,11,267.15,0,0,0,0,0,0
2015-01-13 07:00:00,290.15,739.9,766.6,19,-1,,11,266.15,0,0,0,0,0,0
2015-01-13 08:00:00,290.15,740.6,767.3,24,-1,,11,269.15,0,0,0,0,0,0
2015-01-13 09:00:00,290.15,742.1,768.9,24,-1,,5,269.15,0,0,0,0,0,0
2015-01-13 10:00:00,290.15,742.1,768.9,27,-1,,6,271.15,0,0,0,0,0,0
2015-01-13 11:00:00,291.15,740.7,767.3,28,-1,,11,272.15,0,0,0,0,0,0
2015-01-13 12:00:00,292.15,741.5,768.1,26,-1,,11,272.15,0,0,0,0,0,0
2015-01-13 13:00:00,290.15,740.6,767.3,39,-1,,11,276.15,0,0,0,0,0,0
2015-01-13 15:00:00,290.15,739.9,766.6,56,-1,,1,281.15,480,0,0,2400,0,0
2015-01-13 16:00:00,290.15,740.6,767.3,64,-1,,11,283.15,480,0,0,2400,0,0
2015-01-13 17:00:00,290.15,739.9,766.6,56,-1,,11,281.15,480,0,2400,0,0,0
2015-01-13 18:00:00,289.15,740.5,767.3,55,-1,,11,280.15,480,0,2400,0,0,0
2015-01-14 06:00:00,286.15,738.8,765.8,36,-1,,11,271.15,0,0,0,0,0,0
2015-01-14 07:00:00,286.15,739.5,766.6,36,-1,,11,271.15,0,0,0,0,0,0
2015-01-14 08:00:00,285.15,740.1,767.3,41,-1,,11,272.15,0,0,0,0,0,0
2015-01-14 09:00:00,289.15,740.5,767.3,31,-1,,11,272.15,0,0,0,0,0,0
2015-01-14 10:00:00,292.15,740.8,767.3,28,-1,,11,273.15,0,0,0,0,0,0
2015-01-14 11:00:00,294.15,740.9,767.3,20,-1,,11,270.15,0,0,0,0,0,0
2015-01-14 12:00:00,295.15,740.4,766.6,19,-1,,11,270.15,0,0,0,0,0,0
2015-01-14 13:00:00,295.15,739.6,765.8,19,-1,,11,270.15,0,0,0,0,0,0
2015-01-14 14:00:00,296.15,738.9,765,15,-1,,11,268.15,0,0,0,0,0,0
2015-01-14 15:00:00,297.15,739,765,14,-1,,11,268.15,0,0,0,0,0,0
2015-01-14 16:00:00,296.15,738.2,764.3,15,-1,,11,268.15,0,0,0,0,0,0
2015-01-14 17:00:00,296.15,738.9,765,16,-1,,11,269.15,0,0,0,0,0,0
2015-01-14 18:00:00,293.15,738.6,765,21,-1,,11,270.15,0,0,0,0,0,0
2015-01-15 06:00:00,284.15,740,767.3,41,-1,,11,271.15,0,0,0,0,0,0
2015-01-15 07:00:00,285.15,740.9,768.1,38,-1,,11,271.15,0,0,0,0,0,0
2015-01-15 08:00:00,284.15,740.8,768.1,41,-1,,11,271.15,0,0,0,0,0,0
2015-01-15 09:00:00,287.15,741.1,768.1,36,-1,,11,272.15,0,0,0,0,0,0
2015-01-15 10:00:00,291.15,741.4,768.1,30,-1,,11,273.15,0,0,0,0,0,0
2015-01-15 11:00:00,294.15,741.7,768.1,20,-1,,11,270.15,0,0,0,0,0,0
2015-01-15 12:00:00,295.15,741,767.3,17,-1,,11,269.15,0,0,0,0,0,0
2015-01-15 13:00:00,296.15,740.4,766.6,15,-1,,11,268.15,0,0,0,0,0,0
2015-01-15 14:00:00,297.15,739.8,765.8,13,-1,,11,267.15,0,0,0,0,0,0
2015-01-15 15:00:00,297.15,739,765,14,-1,,11,268.15,0,0,0,0,0,0
2015-01-15 16:00:00,298.15,739.1,765,12,-1,,11,267.15,0,0,0,0,0,0
2015-01-15 17:00:00,296.15,738.9,765,19,-1,,11,271.15,0,0,0,0,0,0
2015-01-15 18:00:00,294.15,738.7,765,23,-1,,11,272.15,0,0,0,0,0,0
2015-01-16 06:00:00,281.15,739.1,766.6,62,-1,,11,274.15,0,0,0,0,0,0
2015-01-16 07:00:00,280.15,739.6,767.3,61,-1,,11,273.15,0,0,0,0,0,0
2015-01-16 08:00:00,280.15,739.6,767.3,61,-1,,11,273.15,0,0,0,0,0,0
2015-01-16 09:00:00,281.15,740.5,768.1,66,-1,,11,275.15,0,0,0,0,0,0
2015-01-16 10:00:00,284.15,740.8,768.1,72,-1,,11,279.15,480,0,0,0,0,0
2015-01-16 11:00:00,287.15,741.1,768.1,63,-1,,11,280.15,480,0,0,0,0,0
2015-01-16 12:00:00,288.15,740.4,767.3,59,-1,,11,280.15,480,0,0,0,0,0
2015-01-16 13:00:00,290.15,739.9,766.6,52,-1,,11,280.15,480,0,0,0,0,0
2015-01-16 14:00:00,291.15,739.2,765.8,46,-1,,11,279.15,480,0,0,0,0,0
2015-01-16 15:00:00,291.15,738.5,765,46,-1,,11,279.15,480,0,0,0,0,0
2015-01-16 16:00:00,291.15,739.2,765.8,46,-1,,11,279.15,0,0,480,0,0,0
2015-01-16 17:00:00,290.15,739.1,765.8,59,-1,,11,282.15,0,0,480,0,0,0
2015-01-16 18:00:00,288.15,739.7,766.6,68,-1,,11,282.15,0,0,480,0,0,0
2015-01-17 06:00:00,284.15,740,767.3,62,-1,,11,277.15,480,0,0,0,0,0
2015-01-17 07:00:00,283.15,739.9,767.3,62,-1,,11,276.15,480,0,0,0,0,0
2015-01-17 08:00:00,284.15,740,767.3,62,-1,,11,277.15,480,0,0,0,0,0
2015-01-17 09:00:00,285.15,740.9,768.1,58,-1,,11,277.15,480,0,0,0,0,0
2015-01-17 10:00:00,287.15,741.1,768.1,48,-1,,11,276.15,480,0,0,0,0,0
2015-01-17 11:00:00,288.15,741.2,768.1,42,-1,,11,275.15,480,0,0,0,0,0
2015-01-17 12:00:00,288.15,740.4,767.3,45,-1,,11,276.15,480,0,0,0,0,0
2015-01-17 13:00:00,289.15,739.8,766.6,42,-1,,11,276.15,480,0,0,0,0,0
2015-01-17 14:00:00,289.15,739,765.8,42,-1,,11,276.15,0,0,0,0,0,0
2015-01-17 15:00:00,289.15,739,765.8,42,-1,,11,276.15,0,0,0,0,0,0
2015-01-17 16:00:00,289.15,739,765.8,45,-1,,11,277.15,480,0,0,0,0,0
2015-01-17 17:00:00,288.15,739.7,766.6,51,-1,,11,278.15,480,0,0,0,0,0
2015-01-17 18:00:00,287.15,739.6,766.6,55,-1,,11,278.15,480,0,0,0,0,0
2015-01-18 06:00:00,280.15,740.4,768.1,87,-1,,11,278.15,0,0,0,0,0,0
2015-01-18 07:00:00,280.15,740.4,768.1,93,-1,,11,279.15,0,0,0,0,0,0
2015-01-18 08:00:00,281.15,740.5,768.1,87,-1,,11,279.15,0,480,0,0,0,0
2015-01-18 09:00:00,281.15,740.5,768.1,93,-1,,11,280.15,0,480,0,0,0,0
2015-01-18 10:00:00,284.15,740.8,768.1,54,-1,,11,275.15,480,3000,0,0,0,0
2015-01-18 11:00:00,286.15,741,768.1,72,-1,,11,281.15,480,0,0,0,0,0
2015-01-18 12:00:00,288.15,741.2,768.1,59,-1,,11,280.15,480,6000,0,0,0,0
2015-01-18 13:00:00,289.15,739.8,766.6,52,-1,,11,279.15,480,6000,0,0,0,0
2015-01-18 14:00:00,289.15,739,765.8,55,-1,,11,280.15,480,6000,0,0,0,0
2015-01-18 15:00:00,289.15,738.3,765,48,-1,,11,278.15,480,0,0,0,0,0
2015-01-18 16:00:00,289.15,737.6,764.3,48,-1,,11,278.15,480,0,0,0,0,0
2015-01-18 17:00:00,288.15,738.2,765,59,-1,,11,280.15,480,0,0,0,0,0
2015-01-18 18:00:00,287.15,738.1,765,67,-1,,11,281.15,0,480,0,0,0,0
2015-01-19 06:00:00,285.15,735,762,94,-1,,11,284.15,480,0,0,0,0,0
2015-01-19 08:00:00,285.15,735,762,94,-1,,11,284.15,300,0,480,0,0,0
2015-01-19 10:00:00,286.15,735.1,762,88,-1,,8,284.15,300,0,480,0,0,0
2015-01-19 12:00:00,287.15,735.2,762,82,-1,,8,284.15,0,0,480,0,0,0
2015-01-19 13:00:00,287.15,734.4,761.2,77,-1,,8,283.15,0,0,480,0,0,0
2015-01-19 14:00:00,286.15,734.3,761.2,72,-1,,8,281.15,0,0,480,0,0,0
2015-01-19 15:00:00,287.15,733.8,760.5,67,-1,,11,281.15,0,0,480,0,0,0
2015-01-19 18:00:00,285.15,734.2,761.2,88,-1,,11,283.15,0,0,480,0,0,0
2015-01-20 06:00:00,281.15,734.6,762,71,-1,,11,276.15,480,0,0,0,0,0
2015-01-20 08:00:00,283.15,734.8,762,58,-1,,11,275.15,480,0,0,0,0,0
2015-01-20 09:00:00,283.15,735.6,762.8,71,-1,,11,278.15,480,0,0,0,0,0
2015-01-20 10:00:00,285.15,735.8,762.8,54,-1,,11,276.15,480,0,0,0,0,0
2015-01-20 11:00:00,286.15,735.9,762.8,47,-1,,11,275.15,480,0,0,0,0,0
2015-01-20 12:00:00,287.15,736,762.8,44,-1,,11,275.15,480,0,0,0,0,0
2015-01-20 13:00:00,288.15,734.5,761.2,36,-1,,11,273.15,0,0,0,0,0,0
2015-01-20 14:00:00,288.15,734.5,761.2,36,-1,,11,273.15,0,0,0,0,0,0
2015-01-20 15:00:00,288.15,733.8,760.5,39,-1,,11,274.15,0,0,0,0,0,0
2015-01-20 16:00:00,289.15,733.9,760.5,36,-1,,11,274.15,0,0,0,0,0,0
2015-01-20 17:00:00,287.15,734.4,761.2,51,-1,,11,277.15,0,0,0,0,0,0
2015-01-20 18:00:00,286.15,734.3,761.2,63,-1,,11,279.15,480,0,0,0,0,0
2015-01-21 06:00:00,284.15,735.7,762.8,82,-1,,11,281.15,0,0,480,0,0,0
2015-01-21 07:00:00,285.15,735.8,762.8,67,-1,,11,279.15,0,0,480,0,0,0
2015-01-21 08:00:00,284.15,736.4,763.5,72,-1,,11,279.15,0,0,480,0,0,0
2015-01-21 09:00:00,285.15,736.5,763.5,67,-1,,11,279.15,0,0,480,0,0,0
2015-01-21 10:00:00,286.15,737.3,764.3,63,-1,,11,279.15,0,0,480,0,0,0
2015-01-21 11:00:00,287.15,738.1,765,55,-1,,11,278.15,0,480,0,0,0,0
2015-01-21 12:00:00,287.15,738.1,765,51,-1,,11,277.15,480,0,0,0,0,0
2015-01-21 13:00:00,288.15,737.5,764.3,45,-1,,11,276.15,480,0,0,0,0,0
2015-01-21 14:00:00,288.15,737.5,764.3,48,-1,,11,277.15,480,0,0,0,0,0
2015-01-21 15:00:00,288.15,737.5,764.3,45,-1,,11,276.15,480,0,0,0,0,0
2015-01-21 16:00:00,288.15,737.5,764.3,51,-1,,11,278.15,480,0,0,0,0,0
2015-01-21 17:00:00,287.15,738.1,765,55,-1,,11,278.15,480,0,0,0,0,0
2015-01-21 18:00:00,286.15,738,765,63,-1,,11,279.15,480,0,0,0,0,0
2015-01-22 06:00:00,284.15,740,767.3,72,-1,,11,279.15,480,0,0,0,0,0
2015-01-22 07:00:00,284.15,740,767.3,72,-1,,11,279.15,480,0,0,0,0,0
2015-01-22 08:00:00,284.15,740,767.3,72,-1,,11,279.15,480,0,0,0,0,0
2015-01-22 10:00:00,287.15,741.1,768.1,55,-1,,11,278.15,0,0,0,0,0,0
2015-01-22 11:00:00,288.15,741.2,768.1,51,-1,,11,278.15,0,0,0,0,0,0
2015-01-22 13:00:00,289.15,739,765.8,,-1,,11,,480,0,0,0,0,0
2015-01-22 14:00:00,290.15,738.4,765,45,-1,,11,278.15,480,0,0,0,0,0
2015-01-22 15:00:00,289.15,738.3,765,52,-1,,11,279.15,480,0,0,0,0,0
2015-01-22 16:00:00,289.15,738.3,765,55,-1,,11,280.15,480,0,0,0,0,0
2015-01-22 17:00:00,288.15,738.2,765,59,-1,,11,280.15,480,0,0,0,0,0
2015-01-22 18:00:00,287.15,738.9,765.8,63,-1,,11,280.15,480,0,0,0,0,0
2015-01-23 07:00:00,278.15,738,765.8,93,-1,,11,277.15,0,0,0,0,0,0
2015-01-23 08:00:00,278.15,738,765.8,93,-1,,8,277.15,0,180,0,0,0,0
2015-01-23 08:45:00,282.15,739.2,766.6,94,-1,,5,281.15,0,0,180,0,0,0
2015-01-23 09:00:00,282.15,739.2,766.6,94,-1,,5,281.15,0,0,180,0,0,0
2015-01-23 10:00:00,284.15,739.4,766.6,94,-1,,6,283.15,0,0,300,0,0,0
2015-01-23 11:00:00,286.15,739.5,766.6,82,-1,,7,283.15,0,0,480,0,0,0
2015-01-23 12:00:00,287.15,739.6,766.6,72,-1,,11,282.15,480,0,0,0,0,0
2015-01-23 13:00:00,289.15,738.3,765,63,-1,,11,282.15,0,0,0,0,0,0
2015-01-23 15:00:00,292.15,737.1,763.5,49,-1,,11,281.15,0,0,0,0,0,0
2015-01-23 16:00:00,293.15,737.2,763.5,40,-1,,11,279.15,0,0,0,0,0,0
2015-01-23 17:00:00,292.15,737.1,763.5,52,-1,,11,282.15,0,0,0,0,0,0
2015-01-23 18:00:00,290.15,736.9,763.5,59,-1,,11,282.15,0,0,0,0,0,0
2015-01-24 06:00:00,281.15,737.5,765,100,-1,,3,281.15,0,0,0,180,0,0
2015-01-24 07:00:00,282.15,737.6,765,100,-1,,3,282.15,0,0,0,180,0,0
2015-01-24 08:00:00,282.15,738.4,765.8,100,-1,,0.2,282.15,0,0,0,150,0,0
2015-01-24 09:00:00,281.15,738.3,765.8,93,-1,,5,280.15,0,150,0,0,0,0
2015-01-24 10:00:00,285.15,737.9,765,77,-1,,8,281.15,180,0,0,0,0,0
2015-01-24 11:00:00,287.15,738.1,765,82,-1,,11,284.15,180,0,0,0,0,0
2015-01-24 12:00:00,288.15,738.2,765,77,-1,,11,284.15,0,0,0,0,0,0
2015-01-24 13:00:00,290.15,736.9,763.5,59,-1,,11,282.15,0,0,0,0,0,0
2015-01-24 14:00:00,292.15,736.4,762.8,49,-1,,11,281.15,0,0,0,0,0,0
2015-01-24 15:00:00,293.15,736.5,762.8,40,-1,,11,279.15,0,0,0,0,0,0
2015-01-24 16:00:00,293.15,736.5,762.8,49,-1,,11,282.15,0,0,0,0,0,0
2015-01-24 17:00:00,293.15,736.5,762.8,53,-1,,11,283.15,0,0,0,0,0,0
2015-01-24 18:00:00,290.15,736.2,762.8,68,-1,,11,284.15,0,0,0,0,0,0
2015-01-25 06:00:00,282.15,737.6,765,76,-1,,11,278.15,0,0,0,0,0,0
2015-01-25 07:00:00,281.15,738.3,765.8,76,-1,,11,277.15,0,0,0,0,0,0
2015-01-25 08:00:00,282.15,738.4,765.8,66,-1,,11,276.15,0,0,0,0,0,0
2015-01-25 09:00:00,285.15,738.7,765.8,54,-1,,11,276.15,0,0,0,0,0,0
2015-01-25 10:00:00,291.15,739.2,765.8,30,-1,,11,273.15,0,0,0,0,0,0
2015-01-25 11:00:00,293.15,739.4,765.8,23,-1,,11,271.15,0,0,0,0,0,0
2015-01-25 12:00:00,294.15,738.7,765,21,-1,,11,271.15,0,0,0,0,0,0
2015-01-25 13:00:00,295.15,739.6,765.8,20,-1,,11,271.15,0,0,0,0,0,0
2015-01-25 14:00:00,296.15,738.2,764.3,19,-1,,11,271.15,0,0,0,0,0,0
2015-01-25 15:00:00,296.15,737.4,763.5,17,-1,,11,270.15,0,0,0,0,0,0
2015-01-25 16:00:00,296.15,737.4,763.5,16,-1,,11,269.15,0,0,0,0,0,0
2015-01-25 17:00:00,296.15,737.4,763.5,16,-1,,11,269.15,0,0,0,0,0,0
2015-01-25 18:00:00,295.15,738.1,764.3,22,-1,,11,272.15,0,0,0,0,0,0
2015-01-26 06:00:00,280.15,739.6,767.3,66,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 07:00:00,280.15,740.4,768.1,66,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 08:00:00,281.15,741.3,768.9,62,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 09:00:00,284.15,741.6,768.9,58,-1,,11,276.15,0,0,0,0,0,0
2015-01-26 10:00:00,288.15,742.6,769.6,42,-1,,11,275.15,0,0,0,0,0,0
2015-01-26 11:00:00,291.15,742.9,769.6,30,-1,,11,273.15,0,0,0,0,0,0
2015-01-26 12:00:00,292.15,742.3,768.9,30,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 13:00:00,293.15,741.6,768.1,28,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 14:00:00,294.15,740.9,767.3,27,-1,,11,274.15,0,0,0,0,0,0
2015-01-26 15:00:00,295.15,740.4,766.6,27,-1,,11,275.15,0,0,0,0,0,0
2015-01-26 16:00:00,294.15,740.3,766.6,31,-1,,11,276.15,0,0,0,0,0,0
2015-01-26 17:00:00,293.15,740.9,767.3,33,-1,,11,276.15,0,0,0,0,0,0
2015-01-26 18:00:00,291.15,741.4,768.1,40,-1,,11,277.15,0,0,0,0,0,0
2015-01-27 06:00:00,279.15,742.5,770.4,81,-1,,11,276.15,0,0,0,0,0,0
2015-01-27 07:00:00,279.15,742.5,770.4,76,-1,,11,275.15,0,0,0,0,0,0
2015-01-27 08:00:00,279.15,743.2,771.1,76,-1,,11,275.15,0,0,0,0,0,0
2015-01-27 09:00:00,282.15,743.5,771.1,71,-1,,11,277.15,0,0,0,0,0,0
2015-01-27 10:00:00,286.15,743.9,771.1,59,-1,,11,278.15,150,0,0,0,0,0
2015-01-27 12:00:00,288.15,743.4,770.4,55,-1,,11,279.15,480,0,0,0,0,0
2015-01-27 13:00:00,289.15,742.7,769.6,52,-1,,11,279.15,0,0,0,0,0,0
2015-01-27 14:00:00,291.15,742.2,768.9,52,-1,,11,281.15,0,0,0,0,0,0
2015-01-27 15:00:00,292.15,741.5,768.1,43,-1,,11,279.15,0,0,0,0,0,0
2015-01-27 16:00:00,292.15,741.5,768.1,40,-1,,11,278.15,0,0,0,0,0,0
2015-01-27 17:00:00,291.15,741.4,768.1,56,-1,,11,282.15,0,0,0,0,0,0
2015-01-27 18:00:00,289.15,741.3,768.1,68,-1,,11,283.15,0,0,0,0,0,0
2015-01-28 06:00:00,280.15,741.2,768.9,93,-1,,5,279.15,0,480,0,0,0,0
2015-01-28 08:00:00,282.15,742.1,769.6,100,-1,,5,282.15,0,300,480,0,0,0
2015-01-28 09:00:00,283.15,742.2,769.6,100,-1,,5,283.15,0,300,480,0,0,0
2015-01-28 10:00:00,285.15,742.3,769.6,100,0,0,5,285.15,0,300,480,0,0,0
2015-01-28 11:00:00,287.15,742.5,769.6,94,-1,,5,286.15,0,300,480,0,0,0
2015-01-28 12:00:00,287.15,742.5,769.6,82,-1,,5,284.15,0,300,480,0,0,0
2015-01-28 14:00:00,289.15,741.3,768.1,68,-1,,11,283.15,0,0,480,0,0,0
2015-01-28 15:00:00,289.15,740.5,767.3,68,-1,,11,283.15,0,0,480,0,0,0
2015-01-28 16:00:00,289.15,740.5,767.3,68,-1,,11,283.15,480,0,0,0,0,0
2015-01-28 17:00:00,288.15,740.4,767.3,68,-1,,11,282.15,480,0,0,0,0,0
2015-01-28 18:00:00,286.15,740.2,767.3,77,-1,,11,282.15,480,0,0,0,0,0
2015-01-29 06:00:00,283.15,739.3,766.6,94,0,0,5,282.15,0,300,0,0,0,0
2015-01-29 07:00:00,283.15,739.9,767.3,94,-1,,5,282.15,0,300,480,0,0,0
2015-01-29 08:00:00,283.15,739.9,767.3,94,-1,,5,282.15,0,300,480,0,0,0
2015-01-29 09:00:00,285.15,740.1,767.3,88,-1,,5,283.15,300,0,480,0,0,0
2015-01-29 10:00:00,286.15,741,768.1,82,-1,,6,283.15,0,0,480,0,0,0
2015-01-29 11:00:00,287.15,741.1,768.1,77,-1,,7,283.15,0,0,480,0,0,0
2015-01-29 12:00:00,288.15,740.4,767.3,72,-1,,7,283.15,0,0,480,0,0,0
2015-01-29 13:00:00,289.15,739.8,766.6,72,-1,,8,284.15,0,0,480,0,0,0
2015-01-29 14:00:00,290.15,739.1,765.8,64,-1,,8,283.15,0,0,480,0,0,0
2015-01-29 15:00:00,290.15,738.4,765,64,-1,,8,283.15,0,480,0,0,0,0
2015-01-29 16:00:00,288.15,738.2,765,72,-1,,8,283.15,0,480,0,0,0,0
2015-01-29 17:00:00,288.15,738.2,765,72,-1,,8,283.15,480,0,0,0,0,0
2015-01-29 18:00:00,286.15,738,765,77,-1,,8,282.15,480,0,0,0,0,0
2015-01-30 06:00:00,283.15,737,764.3,94,-1,,3,282.15,0,0,180,0,0,0
2015-01-30 07:00:00,281.15,736.9,764.3,93,-1,,4,280.15,0,0,180,0,0,0
2015-01-30 08:00:00,280.15,737.4,765,93,-1,,6,279.15,180,480,0,0,0,0
2015-01-30 09:00:00,283.15,737.7,765,94,-1,,8,282.15,480,0,0,0,0,0
2015-01-30 10:00:00,286.15,738,765,82,-1,,8,283.15,480,0,0,0,0,0
2015-01-30 11:00:00,287.15,737.4,764.3,82,-1,,8,284.15,480,0,0,0,0,0
2015-01-30 12:00:00,289.15,737.6,764.3,68,-1,,8,283.15,480,0,0,0,0,0
2015-01-30 13:00:00,291.15,736.3,762.8,60,-1,,11,283.15,0,0,0,0,0,0
2015-01-30 14:00:00,291.15,735.6,762,60,-1,,11,283.15,0,0,0,0,0,0
2015-01-30 15:00:00,292.15,734.9,761.2,60,-1,,11,284.15,0,0,0,0,0,0
2015-01-30 17:00:00,291.15,734.8,761.2,64,-1,,11,284.15,600,0,0,0,0,0
2015-01-31 06:00:00,283.15,734.8,762,94,-1,,8,282.15,0,480,0,0,0,0
2015-01-31 07:00:00,286.15,735.1,762,94,-1,,8,285.15,0,480,0,0,0,0
2015-01-31 08:00:00,284.15,735.7,762.8,94,-1,,8,283.15,0,480,0,0,0,0
2015-01-31 09:00:00,286.15,735.9,762.8,94,0,0,8,285.15,0,480,0,0,0,0
2015-01-31 10:00:00,288.15,736.1,762.8,82,-1,,11,285.15,480,0,0,0,0,0
2015-01-31 11:00:00,290.15,736.2,762.8,73,-1,,11,285.15,480,0,0,0,0,0
2015-01-31 12:00:00,290.15,736.2,762.8,68,-1,,11,284.15,480,0,0,0,0,0
2015-01-31 14:00:00,290.15,734.7,761.2,73,-1,,11,285.15,0,480,0,0,0,0
2015-01-31 15:00:00,289.15,733.9,760.5,72,-1,,11,284.15,0,480,0,0,0,0
2015-01-31 16:00:00,288.15,733.8,760.5,82,-1,,11,285.15,0,0,480,0,0,0
2015-01-31 17:00:00,288.15,734.5,761.2,82,-1,,8,285.15,0,0,480,0,0,0
2015-01-31 18:00:00,287.15,734.4,761.2,82,-1,,8,284.15,0,0,480,0,0,0
2015-02-01 06:00:00,286.15,733.7,760.5,82,-1,,8,283.15,0,480,0,0,0,0
