"Time","T","P0","P","U","DD","VV","Td","Few.clouds","Scattered.clouds","Broken.clouds","Overcast","cumulonimbus.clouds","cumulus.congestus.of.great.vertical.extent","yield"
"2014-09-29 14:00:00",297.15,736.5,762.4,47,4,11,285.15,480,0,0,0,0,0,0
"2014-09-29 16:00:00",296.65,736.05,762,55.5,4,11,287.15,240,240,0,0,0,0,0
"2014-09-29 18:00:00",294.65,736.65,762.8,62.5,4,11,287.15,0,480,3000,0,0,0,6.08974359
"2014-09-30 06:00:00",291.65,735.25,761.65,79,10,8,287.65,150,240,6000,0,0,0,0
"2014-09-30 08:00:00",290.65,734.75,761.2,91,15,4.5,289.15,0,3000,120,0,0,0,0
"2014-09-30 10:00:00",292.65,734.95,761.2,80.5,9.5,5,289.15,300,0,480,0,0,0,0.01393534
"2014-09-30 12:00:00",296.15,734.85,760.85,63,12.5,7,288.65,0,240,0,0,0,0,0
"2014-09-30 14:00:00",298.65,733.65,759.35,56,14,11,289.15,0,0,0,0,0,0,0
"2014-09-30 16:00:00",299.65,733.4,759,48,14,11,287.65,0,0,0,0,0,0,0
"2014-09-30 18:00:00",298.65,733.35,759,49.5,14,11,287.15,0,0,0,0,0,0,0
"2014-10-01 06:00:00",295.15,733.75,759.75,67,12,9.5,288.15,0,240,0,0,0,0,0
"2014-10-01 08:00:00",292.65,734.6,760.85,80.5,6.5,8,289.15,0,0,480,0,0,0,0
"2014-10-01 10:00:00",295.15,735.15,761.2,67,6.5,11,288.65,240,0,0,0,0,0,0
"2014-10-01 12:00:00",298.65,735.1,760.85,52.5,7.5,11,288.15,0,0,0,0,0,0,0
"2014-10-01 14:00:00",303.15,734.05,759.35,33,8.5,11,285.15,0,0,0,0,0,0,0
"2014-10-01 16:00:00",303.65,732.95,758.2,37.5,14,11,287.65,0,0,0,0,0,0,0
"2014-10-01 18:00:00",301.65,733.55,759,48,14,11,289.65,0,0,0,0,0,0,0
"2014-10-02 06:00:00",295.65,734.1,760.1,72.5,7.5,9.5,289.65,90,0,0,0,0,0,0
"2014-10-02 08:00:00",290.15,735.5,762,94,14,2,289.15,180,0,0,0,0,0,0
"2014-10-02 10:00:00",292.15,735.65,762,94,9,2.8,291.15,0,180,0,0,0,0,0
"2014-10-02 12:00:00",297.65,735.75,761.6,66,14,7,290.65,300,0,0,0,0,0,0
"2014-10-02 14:00:00",302.65,734.75,760.1,42.5,14.5,8,288.65,150,0,0,0,0,0,0
"2014-10-02 16:00:00",303.15,734.4,759.7,41.5,14.5,8,288.65,0,0,0,0,0,0,0
"2014-10-02 18:00:00",299.65,734.45,760.1,56,14,8,290.15,0,0,0,0,0,0,0
"2014-10-03 06:00:00",295.15,735.15,761.25,72,11,7,289.65,240,3000,0,0,0,0,0
"2014-10-03 08:00:00",292.15,736.4,762.8,88.5,4.5,6,290.15,240,3000,0,0,0,0,0
"2014-10-03 10:00:00",298.65,737,762.8,59.5,5.5,6,290.15,0,0,0,0,0,0,0
"2014-10-03 12:00:00",304.65,736.75,762,39.5,10,6,289.15,0,0,0,0,0,0,0
"2014-10-03 14:00:00",305.15,733.95,759.1,37,14,7,288.65,0,0,0,0,0,0,0
"2014-10-03 16:00:00",304.15,735.2,760.5,40.5,14,8,289.15,0,0,0,0,0,0,0
"2014-10-03 18:00:00",299.65,735.2,760.85,56,14,8,290.15,0,0,0,0,0,0,0
"2014-10-04 06:00:00",294.65,735.85,762,80.5,14,4.2,290.65,0,0,0,75,0,0,0
"2014-10-04 08:00:00",291.15,736.3,762.8,100,0,0.8,291.15,0,0,0,150,0,0,0
"2014-10-04 10:00:00",291.65,736.7,763.15,100,12,4.5,291.65,0,150,240,75,0,0,0
"2014-10-04 12:00:00",294.65,737,763.15,81,15,9.5,291.15,0,240,0,0,0,0,0
"2014-10-04 14:00:00",298.65,735.9,761.65,61,14,11,290.15,0,0,0,0,0,0,0
"2014-10-04 16:00:00",302.65,734.35,759.7,38,11.5,11,286.65,0,0,0,0,0,0,0
"2014-10-04 18:00:00",302.15,734.3,759.7,34.5,7,11,284.65,0,0,0,0,0,0,0
"2014-10-05 06:00:00",296.65,734.2,760.1,67,10.5,7.5,288.65,0,0,0,75,0,0,0
"2014-10-05 08:00:00",292.65,734.25,760.5,94,14.5,5,291.65,75,75,480,0,0,0,0.09754738
"2014-10-05 10:00:00",295.65,734.5,760.5,71,11.5,8,290.15,0,480,0,0,0,0,0
"2014-10-05 12:00:00",297.15,734.2,760.1,65,15,8,290.15,240,240,0,0,0,0,0
"2014-10-05 14:00:00",298.65,732.95,758.6,55.5,14.5,8,289.15,480,0,0,0,0,0,1.379598662
"2014-10-05 16:00:00",299.15,732.6,758.2,52.5,4,8,288.65,480,0,0,0,0,0,1.630434783
"2014-10-05 18:00:00",296.65,733.15,759,63,4,8,289.15,480,0,0,0,0,0,6.07580825
"2014-10-06 06:00:00",294.15,732.95,759,76.5,9,6.5,289.65,240,75,240,0,0,0,0
"2014-10-06 08:00:00",292.15,733.1,759.35,88,11,5,290.15,0,165,480,0,0,0,0
"2014-10-06 10:00:00",293.65,733.95,760.1,80.5,14,7.5,290.15,0,150,480,0,0,0,0
"2014-10-06 12:00:00",295.65,733.75,759.7,67,14,9.5,289.15,0,240,240,0,0,0,0.00696767
"2014-10-06 14:00:00",297.65,733.2,758.95,61.5,14,11,289.65,0,0,0,0,0,0,0.00696767
"2014-10-06 16:00:00",297.65,732.2,757.95,59,14,11,289.15,0,0,0,0,0,0,0.00696767
"2014-10-06 18:00:00",297.15,732.15,757.95,57.5,11,11,288.15,0,0,0,0,0,0,0
"2014-10-07 06:00:00",293.15,732.45,758.6,74.5,10.5,8,288.15,0,90,240,0,0,0,0
"2014-10-07 08:00:00",290.15,732.9,759.35,88,11,5,288.15,0,180,480,0,0,0,0
"2014-10-07 10:00:00",292.15,734.2,760.5,78,9.5,5,288.15,0,240,0,240,0,0,0
"2014-10-07 12:00:00",295.15,733.7,759.7,63,14,11,287.65,0,0,0,0,0,0,0
"2014-10-07 14:00:00",299.15,732.6,758.2,48,14,11,287.15,0,0,0,0,0,0,0
"2014-10-07 16:00:00",299.65,733.1,758.7,48,14,11,287.65,0,0,0,0,0,0,0
"2014-10-07 18:00:00",297.15,732.15,757.95,55.5,14,11,287.65,0,0,0,0,0,0,0
"2014-10-08 06:00:00",292.65,733.45,759.7,72.5,8.5,11,287.15,0,240,0,0,0,0,0
"2014-10-08 10:00:00",293.15,736.1,762.4,73.5,7,11,288.15,240,0,480,0,0,0,0
"2014-10-08 12:00:00",295.65,735.95,762,63,9.5,11,288.15,240,240,0,0,0,0,0
"2014-10-08 14:00:00",299.15,734.4,760.1,48,13,11,287.15,0,0,0,0,0,0,0
"2014-10-08 16:00:00",299.15,734,759.7,51,14,11,288.15,0,0,0,0,0,0,0
"2014-10-08 18:00:00",298.65,733.95,759.7,51,11,11,287.65,0,0,0,0,0,0,0
"2014-10-09 06:00:00",292.65,734.55,760.85,66.5,5.5,11,285.65,0,0,0,0,0,0,0
"2014-10-09 08:00:00",287.65,736.05,762.8,85.5,1,11,285.15,0,0,0,0,0,0,0
"2014-10-09 10:00:00",293.65,736.15,762.4,71.5,1.5,11,288.15,0,0,0,0,0,0,0
"2014-10-09 12:00:00",298.65,735.1,760.85,46.5,7,11,286.15,0,0,0,0,0,0,0
"2014-10-09 14:00:00",301.15,734.6,760.1,34.5,14,11,283.65,0,0,0,0,0,0,0
"2014-10-09 16:00:00",301.15,734.2,759.7,34,14,11,283.65,0,0,0,0,0,0,0
"2014-10-09 18:00:00",298.65,734.35,760.1,42,14,11,284.65,0,0,0,0,0,0,0
"2014-10-14 08:00:00",290.15,735.85,762.4,72.5,4,11,285.15,480,6000,0,0,0,0,6.786510591
"2014-10-14 10:00:00",293.65,736.55,762.8,60.5,4,11,285.65,240,3000,0,0,0,0,0.04877369
"2014-10-14 12:00:00",296.65,736.05,762,50,4,11,285.65,480,6000,0,0,0,0,0
"2014-10-14 14:00:00",297.65,735,760.85,48.5,4,11,286.15,480,6000,0,0,0,0,0
"2014-10-14 16:00:00",297.15,734.6,760.5,54,4,11,287.15,480,6000,0,0,0,0,1.463210702
"2014-10-14 18:00:00",295.15,734.8,760.85,65,4,11,288.15,480,6000,0,0,0,0,8.835005574
"2014-10-15 06:00:00",292.65,735.3,761.6,74,8.5,11,287.65,480,3000,0,0,0,0,1.839464883
"2014-10-15 08:00:00",290.15,735.85,762.4,85.5,10,11,287.65,480,0,0,0,0,0,0
"2014-10-15 10:00:00",292.65,736.05,762.4,76,7.5,11,288.15,480,0,0,0,0,0,0.09754738
"2014-10-15 12:00:00",297.65,735.75,761.6,54,7,11,287.65,480,0,0,0,0,0,0.02090301
"2014-10-15 14:00:00",300.15,734.5,760.1,45,7,11,287.15,480,0,0,0,0,0,0.01393534
"2014-10-15 16:00:00",300.65,734.15,759.7,42.5,4,11,286.65,240,0,0,0,0,0,0
"2014-10-15 18:00:00",298.15,734.3,760.1,51,4,11,287.15,0,0,0,0,0,0,0.00696767
"2014-10-16 06:00:00",292.15,735.3,761.65,65.5,2.5,11,285.15,0,0,0,0,0,0,0
"2014-10-16 08:00:00",288.65,736.1,762.8,75,2,11,284.15,180,0,0,0,0,0,0
"2014-10-16 10:00:00",294.65,736.25,762.4,61,6,11,286.65,0,0,0,0,0,0,0.00696767
"2014-10-16 12:00:00",301.65,735.35,760.85,36,7.5,11,284.65,0,0,0,0,0,0,0.00696767
"2014-10-16 14:00:00",306.15,734.25,759.35,18,9,11,279.15,0,0,0,0,0,0,0.05574136
"2014-10-16 16:00:00",301.65,733.9,759.35,45.5,14,11,288.65,0,0,0,0,0,0,0.01393534
"2014-10-16 18:00:00",298.65,734.35,760.1,57.5,14,11,289.65,0,0,0,0,0,0,0.00696767
"2014-10-17 06:00:00",293.65,734.65,760.85,72.5,10,11,288.15,0,0,0,0,0,0,0.02787068
"2014-10-17 08:00:00",290.15,735.5,762,83,3.5,11,287.15,90,0,0,0,0,0,0
"2014-10-17 10:00:00",294.15,736.2,762.4,69,12,11,288.15,0,0,0,0,0,0,0
"2014-10-17 12:00:00",297.15,735.7,761.6,60,14,11,288.65,0,0,0,0,0,0,0
"2014-10-17 14:00:00",296.65,734.2,760.1,61.5,14,11,287.65,0,0,0,0,0,0,0
"2014-10-17 16:00:00",300.65,734.15,759.7,48,14.5,11,288.65,0,0,0,0,0,0,0
"2014-10-17 18:00:00",298.65,734.35,760.1,55.5,14,11,289.15,0,0,0,0,0,0,0
"2014-10-18 06:00:00",295.15,734.8,760.85,62.5,12,11,287.65,0,0,0,0,0,0,0
"2014-10-18 08:00:00",293.65,735.75,762,43.5,1,11,280.65,0,0,0,0,0,0,0
"2014-10-18 10:00:00",302.65,735.45,760.85,21.5,6.5,11,278.65,0,0,0,0,0,0,0
"2014-10-18 12:00:00",304.15,735.55,760.85,21,10,11,279.15,0,0,0,0,0,0,0
"2014-10-18 14:00:00",306.65,734.3,759.35,17,10,11,278.65,0,0,0,0,0,0,0
"2014-10-18 16:00:00",306.65,733.95,759,15.5,10,11,277.15,0,0,0,0,0,0,0
"2014-10-18 18:00:00",304.65,733.85,759,15.5,10,11,275.15,0,0,0,0,0,0,0
"2014-10-19 06:00:00",299.65,733,758.6,22.5,5.5,11,275.65,0,0,0,0,0,0,0
"2014-10-19 08:00:00",295.15,732.25,758.2,29,1,11,276.15,0,0,0,0,0,0,0
"2014-10-19 10:00:00",304.15,733,758.2,14,6.5,11,273.65,0,0,0,0,0,0,0
"2014-10-19 12:00:00",306.15,732.7,757.7,11.5,11,8,272.65,0,0,0,0,0,0,0
"2014-10-19 14:00:00",307.65,732.1,756.95,10,11,8,271.65,0,0,0,0,0,0,0
"2014-10-19 16:00:00",308.15,731.4,756.2,10,11,8,272.15,0,0,0,0,0,0,0
"2014-10-19 18:00:00",306.65,731.25,756.2,10.5,11,8,271.65,0,0,0,0,0,0,0
"2014-10-20 06:00:00",300.65,732.1,757.6,17.5,6,8,272.65,0,0,0,0,0,0,0
"2014-10-20 08:00:00",297.15,734.25,760.1,18.5,1,9.5,271.65,0,0,0,0,0,0,0
"2014-10-20 10:00:00",304.15,735.2,760.5,10,2,11,269.65,0,0,0,0,0,0,0
"2014-10-20 12:00:00",307.65,735.15,760.1,8.5,10,11,269.65,0,0,0,0,0,0,0
"2014-10-20 14:00:00",309.15,734.8,759.7,7.5,11,11,269.65,0,0,0,0,0,0,0
"2014-10-20 16:00:00",309.15,734.2,759,7.5,9,11,269.65,0,0,0,0,0,0,0
"2014-10-20 18:00:00",307.65,734.4,759.35,9.5,11,11,270.65,0,0,0,0,0,0,0
"2014-10-21 06:00:00",302.65,735.45,760.85,13,6,11,271.15,0,0,0,0,0,0,0
"2014-10-21 08:00:00",298.65,737.3,763.15,14,1,11,269.65,0,0,0,0,0,0,0
"2014-10-21 10:00:00",304.15,738.15,763.5,11,1,11,270.15,0,0,0,0,0,0,0
"2014-10-21 12:00:00",307.65,738.4,763.5,7.5,10,11,268.15,0,0,0,0,0,0,0
"2014-10-21 14:00:00",309.15,737.45,762.4,7,6,11,268.15,0,0,0,0,0,0,0
"2014-10-21 16:00:00",308.65,737.05,762,6,1.5,11,266.65,0,0,0,0,0,0,0
"2014-10-21 18:00:00",306.15,737.2,762.4,8,5,11,268.15,0,0,0,0,0,0,0
"2014-10-22 06:00:00",298.65,737.7,763.55,16.5,2.5,11,270.15,0,0,0,0,0,0,0
"2014-10-22 08:00:00",292.65,737.9,764.3,22.5,1,11,270.65,0,0,0,0,0,0,0
"2014-10-22 10:00:00",302.15,738.75,764.3,13.5,1,11,271.15,0,0,0,0,0,0,0
"2014-10-22 12:00:00",307.65,738.1,763.15,8,12,11,268.65,0,0,0,0,0,0,0
"2014-10-22 14:00:00",309.15,736.7,761.6,8,12.5,11,270.15,0,0,0,0,0,0,0
"2014-10-22 18:00:00",306.15,735.75,760.85,12,4,11,273.15,0,0,0,0,0,0,0
"2014-10-23 06:00:00",299.65,735.9,761.6,18,2.5,11,272.65,0,0,0,0,0,0,0
"2014-10-23 08:00:00",291.65,736.7,763.15,26,2,11,271.65,0,0,0,0,0,0,0
"2014-10-23 10:00:00",298.65,737,762.8,19.5,5.5,11,273.65,0,0,0,0,0,0,0
"2014-10-23 12:00:00",306.65,736.1,761.2,9,11,11,269.65,0,0,0,0,0,0,0
"2014-10-23 14:00:00",309.15,734.5,759.35,7.5,12,11,269.65,0,0,0,0,0,0,0
"2014-10-23 16:00:00",308.15,733.3,758.2,14,15,11,276.65,0,0,0,0,0,0,0
"2014-10-23 18:00:00",305.15,733.5,758.6,23.5,15,11,281.65,0,0,0,0,0,0,0
"2014-10-24 06:00:00",297.15,733.9,759.75,36.5,14.5,11,280.15,0,0,0,0,0,0,0
"2014-10-24 08:00:00",288.15,734.5,761.2,94,16,0.15,287.15,0,90,90,0,0,0,0
"2014-10-24 10:00:00",290.15,735.5,762,94,14,5,289.15,180,0,0,0,0,0,0
"2014-10-24 12:00:00",295.65,734.85,760.85,61.5,14.5,9.5,287.65,0,0,0,0,0,0,0
"2014-10-24 14:00:00",302.15,733.95,759.35,33,14.5,11,284.15,0,0,0,0,0,0,0
"2014-10-24 16:00:00",303.15,733.3,758.6,28.5,14,11,282.65,0,0,0,0,0,0,0
"2014-10-24 18:00:00",298.65,733.3,759,51,14,11,287.65,0,0,0,0,0,0,0
"2014-10-25 06:00:00",292.15,733.8,760.1,69.5,7.5,11,286.15,0,0,0,0,0,0,0
"2014-10-25 08:00:00",288.15,735.3,762,72.5,2.5,11,283.15,0,0,0,0,0,0,0
"2014-10-25 12:00:00",298.65,735.85,761.6,43,15,11,285.15,0,0,0,0,0,0,0
"2014-10-25 14:00:00",301.15,735,760.5,36,14,11,284.65,0,0,0,0,0,0,0
"2014-10-25 16:00:00",303.15,734.4,759.7,32,14,11,284.65,0,0,0,0,0,0,0
"2014-10-25 18:00:00",299.65,735.95,761.65,44,14,11,286.15,0,0,0,0,0,0,0
"2014-10-26 06:00:00",295.15,735.15,761.25,48.5,7.5,11,283.65,0,0,0,0,0,0,0
"2014-10-26 08:00:00",291.65,736,762.4,43,1,11,278.65,0,0,0,0,0,0,0
"2014-10-26 10:00:00",300.15,736.7,762.4,22.5,1,11,276.65,0,0,0,0,0,0,0
"2014-10-26 12:00:00",305.65,736.45,761.6,12.5,11.5,11,273.15,0,0,0,0,0,0,0
"2014-10-26 14:00:00",307.15,735.1,760.1,10,14.5,11,271.15,0,0,0,0,0,0,0
"2014-10-26 16:00:00",307.65,734.75,759.7,10,14.5,11,271.65,0,0,0,0,0,0,0
"2014-10-26 18:00:00",305.15,734.9,760.1,11.5,8,11,271.65,0,0,0,0,0,0,0
"2014-10-27 06:00:00",299.15,735.5,761.25,17.5,4.5,11,271.65,0,0,0,0,0,0,0
"2014-10-27 08:00:00",294.15,735.8,762,21,1,11,271.15,0,0,0,0,0,0,0
"2014-10-27 10:00:00",303.15,736.6,762,13,6,11,271.65,0,0,0,0,0,0,0.1393534
"2014-10-27 12:00:00",305.65,736.45,761.6,10.5,9,11,271.15,0,0,0,0,0,0,0.01393534
"2014-10-27 14:00:00",307.15,734.75,759.75,8.5,14,11,269.65,0,0,0,0,0,0,0
"2014-10-27 16:00:00",306.65,733.95,759,9,14,11,269.65,0,0,0,0,0,0,0
"2014-10-27 18:00:00",305.15,733.85,759,10,12,11,269.65,0,0,0,0,0,0,0
"2014-10-28 06:00:00",299.65,733.4,759,16,4.5,11,271.15,0,0,0,0,0,0,0
"2014-10-28 08:00:00",296.15,732.7,758.6,20.5,1.5,11,272.15,0,0,0,0,0,0,0
"2014-10-28 10:00:00",302.65,733.25,758.6,13.5,6,11,271.65,0,0,0,0,0,0,0
"2014-10-28 12:00:00",305.65,733.15,758.2,9.5,10.5,11,269.65,0,0,0,0,0,0,0
"2014-10-28 14:00:00",305.15,731.8,756.9,9,12,11,268.15,0,0,0,0,0,0,0
"2014-10-28 16:00:00",304.65,731.1,756.2,9.5,13.5,9.5,268.65,0,0,0,0,0,0,0
"2014-10-28 18:00:00",300.65,731.85,757.3,16,11.5,11,272.65,0,0,0,0,0,0,0
"2014-10-29 06:00:00",296.65,731.15,756.95,43,15.5,9.5,280.15,0,0,0,0,0,0,0
"2014-10-29 08:00:00",292.15,731.1,757.3,85.5,15,7,289.65,120,0,1500,0,0,0,0
"2014-10-29 10:00:00",293.15,731.6,757.7,86,8.5,9.5,290.65,390,0,3000,0,0,0,0
"2014-10-29 12:00:00",296.15,731.5,757.3,63,14,11,288.65,480,0,3000,0,0,0,0
"2014-10-29 14:00:00",301.65,729.7,755,33,6,9.5,283.15,480,0,3000,0,0,0,0
"2014-10-29 16:00:00",304.65,729.2,754.25,11.5,9,11,271.15,480,0,3000,0,0,0,0
"2014-10-29 18:00:00",302.15,729.75,755,25,9,11,278.15,480,0,3000,0,0,0,0
"2014-10-30 06:00:00",299.65,730.65,756.15,32.5,6,11,281.65,240,0,1500,0,0,0,0
"2014-10-30 08:00:00",299.65,732.4,757.95,22,3,11,276.15,0,0,0,0,0,0,0
"2014-10-30 12:00:00",303.15,733.3,758.6,17.5,3,2,275.65,0,0,0,0,0,0,0
"2014-10-30 14:00:00",304.15,732.5,757.7,16,3,5,275.15,0,0,0,0,0,0,0
"2014-10-30 16:00:00",304.65,732.55,757.7,16,10,7,275.65,0,0,0,0,0,0,0
"2014-10-30 18:00:00",303.65,732.95,758.2,17,10,8,275.65,0,0,0,0,0,0,0
"2014-10-31 06:00:00",299.15,734,759.7,23,5.5,9.5,275.65,0,0,0,0,0,0,0
"2014-10-31 10:00:00",301.15,736.4,762,19.5,7,11,275.65,0,0,0,0,0,0,0.06270903
"2014-10-31 16:00:00",305.15,734.2,759.35,14.5,10,11,274.65,0,0,0,0,0,0,0.02787068
"2014-10-31 18:00:00",303.65,734.4,759.7,14.5,5.5,11,273.65,0,0,0,0,0,0,0.11148272
"2014-11-01 06:00:00",301.15,734.6,760.1,15.5,5.5,11,272.65,0,0,0,0,0,0,0
"2014-11-01 08:00:00",300.65,735.25,760.85,15.5,10,11,272.15,240,0,0,0,0,0,0
"2014-11-01 10:00:00",302.15,736.5,762,13.5,11,11,271.65,0,0,0,0,0,0,0
"2014-11-01 12:00:00",303.65,736.25,761.6,12,10,11,271.15,0,0,0,0,0,0,0
"2014-11-01 14:00:00",303.65,735.5,760.85,12,9,11,271.15,0,0,0,0,0,0,0.02090301
"2014-11-01 16:00:00",304.65,734.85,760.1,11.5,11,11,271.15,0,0,0,0,0,0,0.02787068
"2014-11-01 18:00:00",303.65,734.75,760.1,11.5,10,11,270.65,0,0,0,0,0,0,0
"2014-11-02 08:00:00",298.65,735.45,761.2,18.5,6.5,11,272.65,0,0,0,0,0,0,0.094910964
"2014-11-02 10:00:00",300.15,736.3,762,17.5,10.5,11,273.65,0,0,0,0,0,0,0
"2014-12-01 06:00:00",287.65,731.3,757.95,88.5,6,7.5,285.65,0,0,240,90,0,0,9.434225195
"2014-12-01 08:00:00",287.15,731.5,758.2,100,9,3,287.15,0,240,90,90,0,0,5.016722408
"2014-12-01 10:00:00",287.65,732.35,759,100,10,5,287.65,0,0,480,0,0,1,3.226031215
"2014-12-01 12:00:00",289.15,732.5,759,94,15,5,288.15,0,0,480,0,0,0.5,9.740802676
"2014-12-01 14:00:00",289.65,731.75,758.2,94,15,8,288.65,0,240,480,0,0,0.5,11.81020067
"2014-12-01 16:00:00",289.65,731.5,757.95,94,15,6,288.65,0,240,480,0,0,0.5,9.385451505
"2014-12-01 18:00:00",289.65,731.75,758.2,91,15,8,288.15,0,300,480,0,0,1,7.476309922
"2014-12-02 06:00:00",288.65,732.4,758.95,94,11.5,8,287.65,0,390,240,0,0,0.5,9.016164994
"2014-12-02 08:00:00",288.15,733.45,760.1,94,8,9.5,287.15,0,480,0,0,0,0,6.967670011
"2014-12-02 10:00:00",289.65,734.3,760.85,85.5,6,11,287.15,0,480,0,0,0,0,11.61510591
"2014-12-02 12:00:00",290.65,734.4,760.85,80.5,4,11,287.15,0,0,480,0,0,0,7.622630992
"2014-12-02 14:00:00",290.65,733.65,760.1,77.5,4,11,286.65,0,240,240,0,0,0,3.936733556
"2014-12-02 16:00:00",292.15,733.8,760.1,73,4,11,287.15,195,240,240,0,0,0,4.501114827
"2014-12-02 18:00:00",289.65,733.2,759.7,77,4,11,285.65,0,480,0,0,0,0,12.95986622
"2014-12-03 06:00:00",288.65,732.8,759.35,79.5,4,11,285.15,0,480,0,0,0,0,13.16192865
"2014-12-03 08:00:00",288.15,733.45,760.1,79.5,6,11,284.65,0,0,480,0,0,0,19.0287068
"2014-12-03 10:00:00",289.65,733.95,760.5,77,4,11,285.65,0,0,480,0,0,0,9.057971015
"2014-12-03 12:00:00",290.65,734.05,760.5,70.5,4,11,285.15,0,0,480,0,0,0,0.438963211
"2014-12-03 14:00:00",291.15,733.3,759.7,68,4,11,285.15,0,0,480,0,0,0,0.06270903
"2014-12-03 16:00:00",290.65,733.25,759.7,70.5,4,11,285.15,0,0,480,0,0,0,1.630434783
"2014-12-03 18:00:00",288.65,733.5,760.1,77,1.5,11,284.65,0,0,480,0,0,0,6.946767001
"2014-12-04 08:00:00",285.15,736.5,763.5,79.5,4,11,281.65,240,240,0,0,0,0,7.608695652
"2014-12-04 10:00:00",287.15,737.05,763.9,74.5,4,11,282.65,0,480,0,0,0,0,3.351449275
"2014-12-04 12:00:00",289.65,737.25,763.9,68,4,11,283.65,0,240,240,0,0,0,0.04180602
"2014-12-04 14:00:00",290.65,736.6,763.15,62,4,11,283.15,0,0,480,0,0,0,0
"2014-12-04 16:00:00",290.15,736.2,762.8,57.5,4,11,281.65,0,240,240,0,0,0,0.01393534
"2014-12-04 18:00:00",288.65,736.75,763.5,68,4,11,282.65,0,480,0,0,0,0,0.431995541
"2014-12-05 06:00:00",285.15,737.55,764.65,81,2.5,11,281.65,240,240,0,0,0,0,4.041248606
"2014-12-05 08:00:00",282.15,738.8,766.2,94,2,11,281.15,240,240,0,0,0,0,0
"2014-12-05 10:00:00",285.65,739.5,766.6,91,0.5,11,284.15,480,0,0,0,0,0,0
"2014-12-05 12:00:00",288.65,739.35,766.2,74.5,7.5,11,284.15,480,0,0,0,0,0,0
"2014-12-05 14:00:00",290.65,738.1,764.65,66.5,4,11,284.15,480,0,0,0,0,0,0
"2014-12-05 16:00:00",291.15,737.4,763.9,60,4,11,283.15,480,0,0,0,0,0,0
"2014-12-05 18:00:00",289.15,737.95,764.65,63.5,4,11,282.15,480,0,0,0,0,0,0.28567447
"2014-12-06 06:00:00",285.15,738.7,765.8,84,2.5,11,282.15,480,0,0,0,0,0,0
"2014-12-06 08:00:00",281.65,739.75,767.3,97,1,11,281.15,480,0,0,0,0,0,0
"2014-12-06 10:00:00",286.15,740.6,767.7,88,1,11,284.15,480,0,3000,0,0,0,0
"2014-12-06 12:00:00",288.15,740.05,766.95,77,0.5,11,284.15,480,3000,3000,0,0,0,0
"2014-12-06 14:00:00",290.15,739.1,765.8,68,11.5,11,284.15,480,6000,0,0,0,0,0
"2014-12-06 16:00:00",291.15,738.5,765,64,14.5,11,284.15,480,0,0,0,0,0,0
"2014-12-06 18:00:00",290.65,738.45,765,75,9,11,286.15,450,0,0,0,0,0,0.04877369
"2014-12-07 06:00:00",287.65,739.25,766.15,88.5,2.5,8,285.65,225,1500,90,0,0,0,0
"2014-12-07 08:00:00",285.65,740.15,767.3,97,1,4,285.15,0,0,0,180,0,0,0
"2014-12-07 10:00:00",285.65,740.55,767.7,97,1,3.4,285.15,90,1500,0,90,0,0,0
"2014-12-07 12:00:00",289.65,740.2,766.95,85.5,7.5,8,287.15,150,1500,0,0,0,0,0
"2014-12-07 14:00:00",291.65,739.65,766.2,73,14,8,286.65,0,0,0,0,0,0,0
"2014-12-07 16:00:00",292.15,739.3,765.8,66,14.5,8,285.65,0,0,0,0,0,0,0
"2014-12-07 18:00:00",291.15,739.2,765.8,80.5,15,8,287.65,0,0,0,0,0,0,0
"2014-12-08 06:00:00",287.65,740,766.95,91,8,8,286.15,0,0,0,0,0,0,0
"2014-12-08 08:00:00",284.65,741.25,768.5,91,1,8,283.15,0,0,0,0,0,0,0
"2014-12-08 10:00:00",287.15,741.85,768.9,80,1,9.5,283.65,0,0,0,0,0,0,0
"2014-12-08 12:00:00",292.15,741.9,768.5,55.5,2,11,282.65,0,0,0,0,0,0,0
"2014-12-08 14:00:00",294.15,741,767.35,40.5,7,11,280.15,0,0,0,0,0,0,0
"2014-12-08 16:00:00",295.15,740.4,766.6,36,6.5,11,279.15,0,0,0,0,0,0,0
"2014-12-08 18:00:00",294.65,740.3,766.6,38,5,11,279.65,0,0,0,0,0,0,0
"2014-12-13 06:00:00",288.15,738.95,765.8,42,5,11,275.15,0,0,0,0,0,0,0
"2014-12-13 08:00:00",283.65,738.95,766.2,53,1,11,274.15,0,0,0,0,0,0,0
"2014-12-13 10:00:00",285.65,739.5,766.6,57.5,1,11,277.15,0,0,0,0,0,0,0
"2014-12-13 12:00:00",290.15,739.5,766.2,31,11,11,272.65,0,0,0,0,0,0,0
"2014-12-13 14:00:00",291.65,738.2,764.65,25,11,11,271.15,0,0,0,0,0,0,0
"2014-12-13 16:00:00",291.65,737.05,763.5,24,10.5,11,270.65,0,3000,0,0,0,0,0
"2014-12-13 18:00:00",290.65,737.35,763.9,34.5,14,11,274.65,0,480,3000,0,0,0,0
"2014-12-14 06:00:00",287.15,738.15,765.05,60.5,9,11,278.65,240,240,1500,0,0,0,0.926700111
"2014-12-14 08:00:00",284.15,739,766.2,77,7,11,280.15,240,240,0,0,0,0,0.466833891
"2014-12-14 10:00:00",286.15,739.5,766.55,67.5,5.5,11,280.15,0,240,240,0,0,0,0.543478261
