"Time","P0","P","U","DD","Ff","VV","Td","T","Few.clouds","Scattered.clouds","Broken.clouds","Overcast","cumulonimbus.clouds","cumulus.congestus.of.great.vertical.extent","yield"
"2014-10-20 12:00:00",755,761.2,8.5,2,10.5,11,271.15,309.65,0,0,0,0,0,0,0
"2014-10-20 14:00:00",753.95,760.1,7.5,3.5,9,11,270.65,311.65,0,0,0,0,0,0,0
"2014-10-20 16:00:00",754.2,760.5,34,14,6,11,285.65,303.15,0,0,0,0,0,0,0
"2014-10-20 18:00:00",754.5,760.85,32,14,2.5,11,283.65,302.15,0,0,0,0,0,0,0
"2014-10-20 20:00:00",755.9,762.4,53.5,12.5,2.5,11,286.65,296.65,0,0,0,0,0,0,0
"2014-10-20 22:00:00",756.6,763.15,64,5.5,2,11,286.65,293.65,0,0,0,0,0,0,0
"2014-10-21 00:00:00",756.6,763.15,58.5,2,3.5,11,285.15,293.65,0,0,0,0,0,0,0
"2014-10-21 06:00:00",756.25,762.8,34,2,4,11,276.15,292.65,0,0,0,0,0,0,0
"2014-10-21 08:00:00",757,763.55,31,0.5,4,11,275.65,293.65,0,0,0,0,0,0,0
"2014-10-21 10:00:00",758.6,765,19,5,5,11,275.15,301.15,0,0,0,0,0,0,0
"2014-10-21 12:00:00",758.1,764.3,9.5,3.5,6.5,11,271.65,308.65,0,0,0,0,0,0,0
"2014-10-21 14:00:00",756.95,763.15,8,2.5,3,11,271.15,310.65,0,0,0,0,0,0,0
"2014-10-21 16:00:00",756.6,762.8,8,7,3.5,11,271.15,310.65,0,0,0,0,0,0,0
"2014-10-21 18:00:00",756.55,762.8,11,14,5.5,11,272.15,306.65,0,0,0,0,0,0,0
"2014-10-21 20:00:00",756.8,763.15,14,15,3.5,11,272.65,302.65,0,0,0,0,0,0,0
"2014-10-21 22:00:00",757.5,763.9,19,11.5,4,11,274.65,300.65,0,0,0,0,0,0,0
"2014-10-22 00:00:00",758.15,764.65,34.5,11,2,11,279.15,295.65,0,0,0,0,0,0,0
"2014-10-22 06:00:00",756.95,763.5,31.5,1.5,4,11,276.15,293.65,0,0,0,0,0,0,0
"2014-10-22 08:00:00",757.7,764.3,39.5,1.5,4.5,11,278.15,293.15,0,0,0,0,0,0,0
"2014-10-22 10:00:00",757.9,764.3,19.5,2,5,11,275.15,300.65,0,0,0,0,0,0,0
"2014-10-22 12:00:00",757.65,763.9,12,11,1.5,11,274.65,307.65,0,0,0,0,0,0,0
"2014-10-22 14:00:00",756.1,762.4,23,14,6,11,281.15,304.65,0,0,0,0,0,0,0
"2014-10-22 16:00:00",755.7,762,22,14,6,11,279.65,303.65,0,0,0,0,0,0,0
"2014-10-22 18:00:00",755.65,762,27,12,4,11,280.15,301.15,0,0,0,0,0,0,0
"2014-10-22 20:00:00",755.6,762,32,10.5,4,11,280.65,298.65,0,0,0,0,0,0,0
"2014-10-22 22:00:00",756.3,762.8,54.5,3.5,1,11,284.15,293.65,0,0,0,0,0,0,0
"2014-10-23 00:00:00",756.2,762.8,64,9,2.5,11,285.15,292.15,0,0,0,0,0,0,0
"2014-10-23 02:00:00",756.2,762.8,68.5,9,2,11,285.15,291.15,0,0,0,0,0,0,0
"2014-10-23 04:00:00",755.8,762.4,64.5,9.5,2.5,11,283.15,290.15,0,0,0,0,0,0,0
"2014-10-23 06:00:00",755.4,762,48,2.5,3.5,11,279.65,291.15,0,0,0,0,0,0,0
"2014-10-23 08:00:00",755.8,762.4,58.5,1,3,11,282.15,291.15,0,0,0,0,0,0,0
"2014-10-23 12:00:00",756.05,762.4,36,16.5,1,11,284.15,301.15,0,0,0,0,0,0,0
"2014-10-23 14:00:00",754.85,761.2,37.5,16.5,4,11,286.15,303.15,0,0,0,0,0,0,0
"2014-10-23 16:00:00",754.1,760.5,48,14,5.5,11,289.15,301.15,0,0,0,0,0,0,0
"2014-10-23 18:00:00",754.05,760.5,67.5,13,4.5,11,290.15,296.65,0,90,0,0,0,0,0
"2014-10-23 20:00:00",754.35,760.85,85.5,6.5,3,11,291.15,293.65,180,0,0,0,0,0,0
"2014-10-23 22:00:00",754.6,761.2,88,12,2,9.5,289.65,291.65,180,0,0,0,0,0,0
"2014-10-24 00:00:00",754.6,761.2,94,8,2,7,289.15,290.15,90,90,0,0,0,0,0
"2014-10-24 02:00:00",755.4,762,88,17,1.5,6,289.15,291.15,0,180,0,0,0,0,0
"2014-10-24 04:00:00",755,761.6,88,16.5,1.5,6,288.15,290.15,0,180,0,0,0,0,0
"2014-10-24 06:00:00",754.6,761.25,94,16.5,1,3.4,286.65,287.65,0,90,0,90,0,0,0
"2014-10-24 10:00:00",754.6,761.25,94,16,1.5,0.6,287.15,288.15,0,0,0,180,0,0,0
"2014-10-24 12:00:00",755.15,761.6,71,14.5,2.5,9.5,289.65,295.65,0,0,0,0,0,0,0
"2014-10-24 14:00:00",753.7,760.1,55.5,9,4,11,288.65,298.15,0,0,0,0,0,0,0
"2014-10-24 18:00:00",753.6,760.1,69,13,4,11,289.15,295.15,0,0,0,0,0,0,0
"2014-10-24 20:00:00",754.6,761.2,85.5,12,2,9.5,289.65,292.15,0,240,0,0,0,0,0
"2014-10-24 22:00:00",755.4,762,88,15,1.5,8,290.15,292.15,0,0,210,0,0,0,0
"2014-10-25 00:00:00",755.4,762,85.5,6,2,11,289.15,291.65,150,0,105,0,0,0,0
"2014-10-25 02:00:00",754.6,761.2,94,1.5,2,7.5,288.15,289.15,300,0,0,0,0,0,0
"2014-10-25 04:00:00",753.9,760.5,88,10.5,1.5,3.95,286.15,288.15,300,0,0,0,0,0,0
"2014-10-25 06:00:00",754.55,761.2,94,10.5,2,1.15,286.65,287.65,0,0,30,60,0,0,0
"2014-10-25 10:00:00",756.2,762.8,94,17,1,10,290.15,291.15,0,0,0,180,0,0,0
"2014-10-25 12:00:00",755.9,762.4,61,14.5,2.5,11,288.65,296.65,0,0,0,0,0,0,0
"2014-10-25 14:00:00",754.8,761.2,55.5,15,4.5,11,288.65,298.15,0,0,0,0,0,0,0
"2014-10-25 16:00:00",754.8,761.2,55.5,16,4.5,11,287.65,297.15,0,0,0,0,0,0,0
"2014-10-25 18:00:00",755.1,761.6,71,15,3.5,11,289.15,294.65,0,0,0,0,0,0,0
"2014-10-25 20:00:00",755.8,762.4,83,15,1,11,289.15,292.15,0,0,0,0,0,0,0
"2014-10-25 22:00:00",756.55,763.15,85.5,1.5,1,11,287.65,290.15,0,0,0,0,0,0,0
"2014-10-26 00:00:00",756.2,762.8,85.5,5.5,2,11,288.15,290.65,0,0,0,0,0,0,0
"2014-10-26 02:00:00",755.8,762.4,85.5,2,2.5,11,288.15,290.65,0,0,0,0,0,0,0
"2014-10-26 04:00:00",755.4,762,80,6.5,2,11,286.15,289.65,0,0,0,0,0,0,0
"2014-10-26 06:00:00",754.95,761.6,85.5,12.5,1.5,11,286.15,288.65,0,0,0,0,0,0,0
"2014-10-26 08:00:00",755.75,762.4,79.5,1,2,11,285.65,289.15,0,0,0,0,0,0,0
"2014-10-26 10:00:00",756.35,762.8,46,13.5,1.5,11,285.65,298.15,0,0,0,0,0,0,0
"2014-10-26 12:00:00",756.1,762.4,19.5,17,1,11,278.65,304.65,0,0,0,0,0,0,0
"2014-10-26 14:00:00",754.9,761.2,25.5,14.5,3.5,11,283.65,305.65,0,0,0,0,0,0,0
"2014-10-26 16:00:00",754.9,761.2,17,14,4,11,277.65,305.65,0,0,0,0,0,0,0
"2014-10-26 18:00:00",754.85,761.2,22.5,15,2.5,11,278.15,301.65,0,0,0,0,0,0,0
"2014-10-26 20:00:00",755.55,762,30.5,10.5,2.5,11,279.15,297.65,0,0,0,0,0,0,0
"2014-10-26 22:00:00",755.9,762.4,44.5,1.5,1.5,11,280.65,293.15,0,0,0,0,0,0,0
"2014-10-27 00:00:00",755.85,762.4,44.5,2,3.5,11,280.15,292.65,0,0,0,0,0,0,0
"2014-10-27 02:00:00",755.5,762,33,1.5,4,11,276.15,293.15,0,0,0,0,0,0,0
"2014-10-27 04:00:00",754.6,761.2,38.5,3.5,4.5,11,277.15,291.65,0,0,0,0,0,0,0
"2014-10-27 06:00:00",754.6,761.2,35,2,5,11,276.15,292.15,0,0,0,0,0,0,0
"2014-10-27 08:00:00",755.5,762,31,2,6,11,276.15,294.15,0,0,0,0,0,0,0
"2014-10-27 10:00:00",755.65,762,19,1.5,5,11,276.15,302.15,0,0,0,0,0,0,0.1393534
"2014-10-27 12:00:00",755.4,761.6,11,16.5,2.5,11,273.15,308.15,0,0,0,0,0,0,0.01393534
"2014-10-27 14:00:00",754.3,760.5,9.5,15,5,11,272.15,308.65,0,0,0,0,0,0,0
"2014-10-27 16:00:00",753.5,759.7,10,14.5,6,11,271.15,307.15,0,0,0,0,0,0,0
"2014-10-27 18:00:00",753.4,759.7,13,14,3.5,11,271.65,303.15,0,0,0,0,0,0,0
"2014-10-27 20:00:00",754.1,760.5,16.5,10,3,11,272.15,299.65,0,0,0,0,0,0,0
"2014-10-27 22:00:00",754.1,760.5,20,6.5,2.5,11,273.15,297.65,0,0,0,0,0,0,0
"2014-10-28 00:00:00",753.2,759.7,26,1.5,3.5,11,274.15,294.65,0,0,0,0,0,0,0
"2014-10-28 04:00:00",752.5,759,30,2,3.5,11,275.15,293.15,0,0,0,0,0,0,0
"2014-10-28 06:00:00",751.7,758.2,30,1.5,5,11,275.65,294.15,0,0,0,0,0,0,0
"2014-10-28 08:00:00",752.1,758.6,32,3.5,4,11,276.15,293.65,0,0,0,0,0,0,0
"2014-10-28 10:00:00",752.7,759,17.5,3.5,5.5,11,275.65,303.15,0,0,0,0,0,0,0
"2014-10-28 12:00:00",751.75,757.95,10.5,9.5,2.5,11,272.15,307.65,0,0,0,0,0,0,0
"2014-10-28 14:00:00",750.7,756.9,9.5,12.5,6.5,11,272.15,308.65,0,2250,0,0,0,0,0
"2014-10-28 16:00:00",750.65,756.9,12,14,5,11,272.15,304.65,600,600,0,0,1,0,0
"2014-10-28 18:00:00",751.4,757.7,14,15.5,2,11,272.15,302.15,0,3000,0,0,0,0,0
"2014-10-28 20:00:00",751.8,758.2,24.5,15.5,1.5,11,276.65,298.65,300,3000,0,0,0,0,0
"2014-10-28 22:00:00",751.8,758.2,27,3.5,3,11,277.15,297.15,600,3000,0,0,0,0,0
"2014-10-29 00:00:00",751.55,757.95,26.5,16.5,3.5,11,277.65,298.65,600,0,0,0,0,0,0
"2014-10-29 02:00:00",750.15,756.55,24,2,4.5,11,276.15,298.15,600,0,0,0,0,0,0
"2014-10-29 04:00:00",749.8,756.2,25.5,3.5,4.5,11,276.65,297.65,0,600,0,0,0,0,0
"2014-10-29 06:00:00",749,755.4,28,5.5,4,11,277.15,296.65,600,0,0,0,0,0,0
"2014-10-29 08:00:00",750.5,756.9,37.5,11.5,2.5,11,280.65,296.15,600,3000,0,0,0,0,0
"2014-10-29 10:00:00",751.75,758.2,73.5,10,2,11,290.65,295.65,600,0,3000,0,0,0,0
"2014-10-29 14:00:00",749.9,756.2,17.5,2,11,2,276.15,303.65,0,0,0,0,0,0,0
"2014-10-29 16:00:00",749.9,756.2,19,2,7.5,8,277.15,303.15,390,0,3000,0,0,0,0
"2014-10-29 18:00:00",750.25,756.55,22.5,1,7,11,278.15,301.65,0,0,0,0,0,0,0
"2014-10-29 20:00:00",750.95,757.3,24.5,2,8,11,278.65,300.65,0,0,0,0,0,0,0
"2014-10-29 22:00:00",751.55,757.95,26,2,9,11,279.15,300.15,0,0,0,0,0,0,0
"2014-10-30 00:00:00",751.8,758.2,29,2,13,8,280.15,299.65,0,3000,0,0,0,0,0
"2014-10-30 02:00:00",752.6,759,32,2,13.5,6,280.15,298.15,0,3000,0,0,0,0,0
"2014-10-30 04:00:00",752.2,758.6,32,2,12.5,6,280.15,298.15,0,3000,0,0,0,0,0
"2014-10-30 06:00:00",752.6,759,30,2,10.5,6,279.15,298.15,0,3000,210,0,0,0,0
"2014-10-30 08:00:00",753.3,759.7,31,2,10.5,8,279.65,298.15,0,3000,0,0,0,0,0
"2014-10-30 12:00:00",753.85,760.1,16,2,10.5,11,277.15,306.15,0,0,0,0,0,0,0
"2014-10-30 14:00:00",752.8,759,13,1,9,11,275.15,307.15,990,0,0,0,0,0,0
"2014-10-30 16:00:00",752.8,759,12.5,2,6,11,274.65,307.15,990,0,0,0,0,0,0
"2014-10-30 18:00:00",753.05,759.35,15.5,2,5,11,275.15,304.65,990,0,0,0,0,0,0
"2014-10-30 20:00:00",754.15,760.5,21.5,2,6.5,11,277.65,301.65,0,0,0,0,0,0,0
"2014-10-30 22:00:00",755.2,761.6,26,1.5,6,11,278.65,299.65,0,0,0,0,0,0,0
"2014-10-31 00:00:00",755.6,762,26,1.5,6,11,278.15,299.15,0,0,0,0,0,0,0
"2014-10-31 02:00:00",754.8,761.2,31,2,6.5,11,279.15,297.15,0,0,0,0,0,0,0
"2014-10-31 04:00:00",754.7,761.2,33,2,6,11,279.15,296.15,0,0,0,0,0,0,0
"2014-10-31 06:00:00",754.7,761.2,38,5,4.5,11,279.15,294.15,0,0,0,0,0,0,0
"2014-10-31 08:00:00",755.9,762.4,40.5,3.5,3.5,11,280.15,294.15,0,0,0,0,0,0,0
"2014-10-31 10:00:00",757.1,763.5,22.5,2,7,11,278.15,301.65,0,0,0,0,0,0,0.06270903
"2014-10-31 12:00:00",756.1,762.4,14.5,5,5.5,11,275.65,306.15,0,0,0,0,0,0,0
"2014-10-31 14:00:00",755,761.2,13,5,3,11,275.15,307.15,0,0,0,0,0,0,0
"2014-10-31 16:00:00",754.3,760.5,13,11.5,3,11,275.15,307.15,0,0,0,0,0,0,0.02787068
"2014-10-31 18:00:00",754.2,760.5,16.5,15,4.5,11,275.15,303.65,0,0,0,0,0,0,0.11148272
"2014-10-31 20:00:00",754.8,761.2,23.5,10,1.5,11,276.15,298.65,0,0,0,0,0,0,0
"2014-10-31 22:00:00",754.8,761.2,24,1.5,3.5,11,276.15,298.15,0,0,0,0,0,0,0
"2014-11-01 00:00:00",754.7,761.2,31,1.5,3.5,11,277.15,295.15,0,0,0,0,0,0,0
"2014-11-01 04:00:00",754.7,761.2,32,1.5,4.5,11,277.15,294.65,0,0,0,0,0,0,0
"2014-11-01 06:00:00",754.7,761.2,33,5,5.5,11,277.15,294.15,0,0,0,0,0,0,0
"2014-11-01 08:00:00",755.5,762,28,5,6,11,276.65,296.15,0,0,0,0,0,0,0
"2014-11-01 10:00:00",756.4,762.8,21.5,5,5,11,277.15,301.15,0,0,0,0,0,0,0
"2014-11-01 12:00:00",756.5,762.8,13.5,4,3.5,11,274.15,305.65,0,0,0,0,0,0,0
"2014-11-01 14:00:00",754.95,761.2,11.5,5.5,2.5,11,273.15,306.65,0,0,0,0,0,0,0.02090301
"2014-11-01 16:00:00",754.9,761.2,14,6,2.5,11,274.65,305.65,0,0,0,0,0,0,0.02787068
"2014-11-01 18:00:00",754.9,761.2,17,11.5,3.5,11,275.15,303.15,0,0,0,0,0,0,0
"2014-11-01 20:00:00",755.2,761.6,23,7,2.5,11,277.15,300.15,0,0,0,0,0,0,0
"2014-11-01 22:00:00",755.6,762,23,8,2.5,11,277.15,300.15,0,0,0,0,0,0,0
"2014-11-02 00:00:00",755.2,761.6,24,1.5,3,11,277.15,299.15,0,0,0,0,0,0,0
"2014-11-02 02:00:00",754.8,761.2,26,2,4.5,11,277.15,298.15,0,0,0,0,0,0,0
"2014-11-02 04:00:00",754,760.5,31,3.5,3.5,11,278.15,296.15,0,0,0,0,0,0,0
"2014-11-02 08:00:00",755.2,761.6,25.5,2,4.5,11,277.15,298.15,0,0,0,0,0,0,0.094910964
"2014-11-02 10:00:00",756.4,762.8,24,3.5,4.5,11,278.65,301.15,0,0,0,0,0,0,0
"2014-12-01 00:00:00",751.1,757.7,91,14,1.5,5,286.15,287.65,0,390,1800,0,0,0,8.117335563
"2014-12-01 02:00:00",750.3,756.9,94,9,2.5,8,286.15,287.15,0,600,3000,0,0,0,16.1022854
"2014-12-01 04:00:00",750.3,756.9,94,10.5,2,8,287.15,288.15,0,600,3000,0,0,0,10.91137124
"2014-12-01 06:00:00",750.3,756.9,94,9,3,8,287.15,288.15,0,600,3000,0,0,0,9.434225195
"2014-12-01 08:00:00",751.1,757.7,91,10.5,3,8,286.65,288.15,0,600,3000,0,0,0,5.016722408
"2014-12-01 10:00:00",751.6,758.2,94,9,3,8,288.15,289.15,0,600,3000,0,0,0,3.226031215
"2014-12-01 12:00:00",751.7,758.2,80.5,13,4.5,8,288.65,292.15,0,3000,0,0,0,0,9.740802676
"2014-12-01 14:00:00",751.2,757.7,71,14,5,8,287.65,293.15,0,0,600,0,0,0,11.81020067
"2014-12-01 16:00:00",751.2,757.7,69,14,6.5,8,287.15,293.15,0,300,300,0,0,0,9.385451505
"2014-12-01 18:00:00",751.15,757.7,80.5,13.5,4.5,9.5,288.15,291.65,195,1545,0,0,0,0,7.476309922
"2014-12-01 20:00:00",751.6,758.2,83,12.5,3,11,287.15,290.15,390,2490,0,0,0,0,5.97826087
"2014-12-01 22:00:00",752.4,759,88,10.5,4,11,287.15,289.15,390,0,0,0,0,0,5.441750279
"2014-12-02 00:00:00",752.4,759,91,9,3,11,287.65,289.15,390,0,0,0,0,0,8.089464883
"2014-12-02 02:00:00",752.35,759,94,3.5,1.5,11,286.65,287.65,0,330,0,0,0,0,7.922240803
"2014-12-02 04:00:00",752.3,759,94,0,0,11,286.15,287.15,0,330,0,0,0,0,9.462095875
"2014-12-02 06:00:00",752.35,759,94,17,1,2.9,286.65,287.65,0,330,75,0,0,0,9.016164994
"2014-12-02 08:00:00",753.05,759.7,94,17,1,2.7,286.65,287.65,0,330,75,0,0,0,6.967670011
"2014-12-02 10:00:00",754.25,760.85,94,17,1,6,287.15,288.15,0,600,90,0,0,0,11.61510591
"2014-12-02 12:00:00",753.9,760.5,83,16.5,1.5,8,288.65,291.65,300,600,0,0,0,0,7.622630992
"2014-12-02 14:00:00",752.85,759.35,62,13,2,8,286.65,294.15,0,750,0,0,0,0,3.936733556
"2014-12-02 16:00:00",752.5,759,53,17,1,11,285.15,295.15,0,900,0,0,0,0,4.501114827
"2014-12-02 18:00:00",752.5,759,73,14.5,3.5,11,287.15,292.15,900,0,0,0,0,0,12.95986622
"2014-12-02 20:00:00",752.75,759.35,83,11,2.5,11,287.65,290.65,900,0,0,0,0,0,19.8648272
"2014-12-02 22:00:00",753.9,760.5,88,11,3,11,287.15,289.15,390,0,0,0,0,0,19.46070234
"2014-12-03 00:00:00",753.9,760.5,88,17,1,11,287.15,289.15,0,0,0,0,0,0,13.09921962
"2014-12-03 02:00:00",753,759.7,91,17,1,11,285.65,287.15,0,0,0,0,0,0,9.636287625
"2014-12-03 04:00:00",753,759.7,94,7,1.5,11,284.65,285.65,0,0,0,0,0,0,12.33974359
"2014-12-03 06:00:00",753,759.7,94,0.5,1,11,284.15,285.15,0,0,0,0,0,0,13.16192865
"2014-12-03 08:00:00",753.8,760.5,94,8.5,0.5,7,285.15,286.15,0,0,180,0,0,0,19.0287068
"2014-12-03 10:00:00",754.25,760.85,91,17,1,8,286.65,288.15,0,480,0,0,0,0,9.057971015
"2014-12-03 12:00:00",753.9,760.5,85.5,8,1.5,7.5,287.65,290.15,240,240,0,0,0,0,0.438963211
"2014-12-03 14:00:00",752.85,759.35,62.5,13.5,4.5,9.5,285.65,293.15,240,300,0,0,0,0,0.06270903
"2014-12-03 16:00:00",752.5,759,58.5,14,8,11,285.15,293.65,0,600,0,0,0,0,1.630434783
"2014-12-03 18:00:00",753.15,759.7,66,14,6.5,11,285.15,291.65,600,0,0,0,0,0,6.946767001
"2014-12-03 20:00:00",753.9,760.5,70,14,5,11,283.65,289.15,0,0,0,0,0,0,8.918617614
"2014-12-03 22:00:00",754.6,761.2,59,11.5,5,11,281.15,289.15,0,0,0,0,0,0,14.7993311
"2014-12-04 02:00:00",754.55,761.2,70,15,4.5,11,282.15,287.65,0,0,0,0,0,0,19.57218506
"2014-12-04 04:00:00",754.5,761.2,88,12,1,11,282.15,284.15,0,0,0,0,0,0,3.720735786
"2014-12-04 06:00:00",755.2,762,88,17,1,11,281.15,283.15,0,0,0,0,0,0,2.410813824
"2014-12-04 08:00:00",756,762.8,87.5,10.5,2,11,280.65,282.65,0,0,0,0,0,0,7.608695652
"2014-12-04 10:00:00",757.2,763.9,80,2.5,1,11,283.65,287.15,0,0,0,0,0,0,3.351449275
"2014-12-04 12:00:00",757.7,764.3,60,17,1,11,283.15,291.15,300,0,0,0,0,0,0.04180602
"2014-12-04 14:00:00",756.25,762.8,54.5,17,1,11,283.15,292.65,600,0,0,0,0,0,0
"2014-12-04 16:00:00",755.5,762,46,15,1.5,11,281.65,293.65,600,0,0,0,0,0,0.01393534
"2014-12-04 18:00:00",756.2,762.8,58,8.5,0.5,11,283.15,291.65,600,0,0,0,0,0,0.431995541
"2014-12-04 20:00:00",756.8,763.5,79.5,10,1.5,11,284.15,287.65,600,0,0,0,0,0,5.037625418
"2014-12-04 22:00:00",757.6,764.3,88,10.5,2.5,11,284.15,286.15,0,0,0,0,0,0,10.77201784
"2014-12-05 00:00:00",758.3,765,85,4,2.5,11,283.65,286.15,0,0,0,0,0,0,4.891304348
"2014-12-05 02:00:00",758.2,765,88,1.5,1,11,282.15,284.15,0,0,0,0,0,0,5.016722408
"2014-12-05 04:00:00",758.2,765,94,1.5,2,11,281.65,282.65,0,0,0,0,0,0,2.389910814
"2014-12-05 06:00:00",758.2,765,94,1.5,2,11,281.15,282.15,0,0,0,0,0,0,4.041248606
"2014-12-05 08:00:00",759.4,766.2,94,6.5,2.5,11,281.65,282.65,0,0,0,0,0,0,0
"2014-12-05 10:00:00",760.25,766.95,75,8.5,0.5,11,283.65,288.15,0,0,0,0,0,0,0
"2014-12-05 12:00:00",760,766.6,60,17,1,11,283.15,291.15,0,0,0,0,0,0,0
"2014-12-05 14:00:00",758.4,765,56,14.5,2.5,11,283.15,292.15,0,0,0,0,0,0,0
"2014-12-05 16:00:00",758.05,764.65,56,14,4.5,11,282.65,291.65,0,0,0,0,0,0,0
"2014-12-05 18:00:00",758.35,765,63.5,13,2.5,11,282.65,289.65,0,0,0,0,0,0,0.28567447
"2014-12-05 20:00:00",759.1,765.8,79.5,10,3,11,283.65,287.15,0,0,0,0,0,0,1.079988852
"2014-12-05 22:00:00",759.9,766.6,82,6.5,2.5,11,283.15,286.15,0,0,0,0,0,0,1.170568562
"2014-12-06 00:00:00",759.8,766.6,85,2,3.5,11,282.65,285.15,0,0,0,0,0,0,0.00696767
"2014-12-06 02:00:00",759.4,766.2,88,2,3.5,11,282.15,284.15,0,0,0,0,0,0,0.00696767
"2014-12-06 04:00:00",759,765.8,91,1,2.5,11,282.15,283.65,0,0,0,0,0,0,0
"2014-12-06 06:00:00",759,765.8,91,3,2.5,11,281.65,283.15,0,0,0,0,0,0,0
"2014-12-06 08:00:00",759.8,766.6,94,5.5,1,11,281.15,282.15,0,0,0,0,0,0,0
"2014-12-06 10:00:00",760.6,767.3,77,14,1.5,11,284.15,288.15,0,0,0,0,0,0,0
"2014-12-06 12:00:00",760.35,766.95,64,14,3,11,284.15,291.15,0,0,0,0,0,0,0
"2014-12-06 14:00:00",759.2,765.8,52.5,8,3,11,283.15,293.15,450,0,0,0,0,0,0
"2014-12-06 16:00:00",758.8,765.4,60,15,4.5,11,284.65,292.65,900,0,0,0,0,0,0
"2014-12-06 18:00:00",759.15,765.8,70.5,14,3,11,284.65,290.15,900,0,0,0,0,0,0.04877369
"2014-12-06 20:00:00",759.5,766.2,82,10.5,2.5,11,285.15,288.15,0,0,0,0,0,0,0.07664437
"2014-12-06 22:00:00",760.25,766.95,88,1,2,11,284.15,286.15,0,0,0,0,0,0,0
"2014-12-07 00:00:00",760.2,766.95,91,2,2,11,284.15,285.65,0,0,0,0,0,0,0
"2014-12-07 02:00:00",759.8,766.6,94,2,2,11,283.15,284.15,0,0,0,0,0,0,0
"2014-12-07 06:00:00",759.8,766.6,91,3,2,11,282.15,283.65,0,0,0,0,0,0,0
"2014-12-07 08:00:00",760.5,767.3,94,3,2,11,282.15,283.15,0,0,0,0,0,0,0
"2014-12-07 10:00:00",760.6,767.3,79.5,1.5,2.5,11,284.15,287.65,0,0,0,0,0,0,0
"2014-12-07 12:00:00",760.7,767.3,58,3.5,2.5,11,284.15,292.65,0,0,0,0,0,0,0
"2014-12-07 14:00:00",759.65,766.2,51.5,7,1,11,284.15,294.65,0,0,0,0,0,0,0
"2014-12-07 16:00:00",759.2,765.8,54.5,14,4.5,11,283.65,293.15,0,0,0,0,0,0,0
"2014-12-07 18:00:00",760,766.6,66,14.5,2.5,11,284.15,290.65,0,0,0,0,0,0,0
"2014-12-07 20:00:00",760.6,767.3,74.5,10.5,2,11,283.15,287.65,0,0,0,0,0,0,0
"2014-12-07 22:00:00",760.5,767.3,85,2,2,11,283.15,285.65,0,0,0,0,0,0,0
"2014-12-08 00:00:00",760.5,767.3,91,2,2,11,283.15,284.65,0,0,0,0,0,0,0
"2014-12-08 02:00:00",760.5,767.3,94,4.5,2,11,282.65,283.65,0,0,0,0,0,0,0
"2014-12-08 04:00:00",760.5,767.3,94,1.5,2.5,11,282.15,283.15,0,0,0,0,0,0,0
"2014-12-08 06:00:00",760.5,767.3,94,1.5,3,11,281.15,282.15,0,0,0,0,0,0,0
"2014-12-08 08:00:00",761.25,768.1,94,3,2.5,11,281.65,282.65,0,0,0,0,0,0,0
"2014-12-08 10:00:00",762.15,768.9,80,1.5,3.5,11,283.65,287.15,0,0,0,0,0,0,0
"2014-12-08 12:00:00",762.3,768.9,56.5,2,4,11,283.65,292.65,0,0,0,0,0,0,0
"2014-12-08 14:00:00",760.8,767.3,42.5,5.5,3,11,282.15,295.65,0,0,0,0,0,0,0
"2014-12-08 16:00:00",760.1,766.6,38,14,3.5,11,281.15,296.15,0,0,0,0,0,0,0
"2014-12-08 18:00:00",761.1,767.7,62,14.5,2.5,11,284.15,291.65,0,0,0,0,0,0,0
"2014-12-08 20:00:00",761.4,768.1,70,10,3,11,283.15,288.65,0,0,0,0,0,0,0
"2014-12-08 22:00:00",762.2,768.9,77,7.5,2.5,11,283.15,287.15,0,0,0,0,0,0,0
"2014-12-13 00:00:00",760.15,766.95,88,3.5,2,9.5,283.15,285.15,0,0,0,0,0,0,0
"2014-12-13 02:00:00",759,765.8,88,1,3,6,283.15,285.15,0,6000,0,0,0,0,0
"2014-12-13 04:00:00",758.6,765.4,88,2,3,6,282.65,284.65,0,3090,0,0,0,0,0
"2014-12-13 06:00:00",757.85,764.65,91,1.5,2.5,6,281.15,282.65,0,180,0,0,0,0,0
"2014-12-13 08:00:00",758.2,765,87,2.5,0.5,6,280.15,282.15,0,180,0,0,0,0,0
"2014-12-13 10:00:00",759.1,765.8,82.5,0.5,0.5,8,284.15,287.15,0,0,0,0,0,0,0
"2014-12-13 12:00:00",758.8,765.4,46,14.5,1.5,8,280.15,292.15,0,0,0,0,0,0,0
"2014-12-13 14:00:00",757.3,763.9,41.5,7.5,3,8,279.65,293.15,0,0,0,0,0,0,0
"2014-12-13 16:00:00",756.9,763.5,35,10.5,3.5,8,276.65,292.65,0,0,0,0,0,0,0
"2014-12-13 18:00:00",756.9,763.5,44,17,1,11,278.15,290.65,0,0,0,0,0,0,0
"2014-12-13 20:00:00",757.95,764.65,59,13,1.5,11,280.15,288.15,0,0,3000,0,0,0,0
"2014-12-13 22:00:00",758.3,765,79.5,14.5,2,8,283.65,287.15,0,0,2490,0,0,0,6.49386845
"2014-12-14 00:00:00",759,765.8,94,12,2.5,7.5,284.15,285.15,0,0,2490,0,0,0,19.80908584
"2014-12-14 02:00:00",758.2,765,88,9,2.5,8,283.15,285.15,0,1245,1245,0,0,0,2.689520624
